"","hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","area","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_population_2022","urban_population_2022","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total","income_transfert","income_military","income_pdfo","income_unified_tax","income_property_tax","income_excise_duty","income_corporate_tax","income_parking_fee","income_tourist_fee","income_eco_tax","income_non_tax","income_capital_proceedings","income_special_funds","income_rent","income_own","own_income_prop","transfert_prop","military_tax_prop","pdfo_prop","unified_tax_prop","property_tax_prop","excise_duty_prop","corporate_tax_own_prop","parking_fee_own_prop","tourist_fee_own_prop","eco_tax_own_prop","non_tax_own_prop","capital_proceedings_own_prop","special_funds_own_prop","excise_duty_own_prop","pdfo_own_prop","unified_tax_own_prop","property_tax_own_prop","rent_own_prop","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_mar_apr","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_jul_sep","own_income_no_mil_change_YoY_oct_jan","own_income_no_mil_change_YoY_oct_dec","own_income_no_mil_change_YoY_may_feb","own_income_no_mil_change_YoY_adapt","income_own_full_year","own_income_prop_full_year","recovery_month_distance","diversification_income_score","count_recovery","recovery_month_distance_2","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","dfrr_executed","dfrr_executed_20_21","turnout_2020","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","Status_war_sept","Status_war_sept_ext","deoccupation_date","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","declarations_pct","urban_declarations_pct","train_station","n_agreements","n_agreements_active","n_agreements_hromadas","n_agreements_hromadas_active"
"337","UA21020030000019624","Берегівська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","міська","Берегівська міська громада",0,"UA21020030010083215","Берегове",48.2050985,22.6453246,77.3,18,255.6,373.422721576598,780.813407832504,5.58727730902331,0,0,1,1,0,1,1,0,43779,23325,0.532789693688755,"0751700000","Бюджет Берегівської міської територіальної громади","Zakarpatska","West","W",442352.81673,159453.73889,3765.52374,126533.93171,31906.11942,24277.43242,16948.27887,4.58788,123.566,528.51286,273.18658,76231.41504,5272.50181,526.56847,272.97678,282899.07784,0.6395,0.3605,0.0085,0.286,0.0721,0.0549,0.0383,0,4e-04,0.0019,0.001,0.2695,0.0186,0.0019,0.0599,0.4473,0.1128,0.0858,0.001,27.9445987113119,8.48777541771735,6.30907467671709,1.43827636580405,-1.38342229562781,-37.2233695634124,-47.3725030106253,-22.40997840198,-9.87119771334516,282899.07784,0.639532669716612,0,2967.3537,3,NA,0,0.00220000000000009,0,284067.72653,442694.27969,158626.55316,81649.2414372759,57293.1334630232,0.378832242507751,60,1,0,0,0,1,0,0,3,2019-11-15,2019,831.916666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,30995,16755,14240,0.54,0.46,21150,9845,0.68,0.32,11035,0.36,22332,0.72,0.707987848055004,0.906752411575563,0,0,0,0,0
"338","UA21020050000065800","Великоберезька","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","сільська","Великоберезька сільська громада",0,"UA21020050010014056","Великі Береги",48.23307,22.748911,85.5,5,126.5,369.029917537762,772.852422351853,12.4895854789793,0,0,0,1,0,1,1,0,6139,0,0,"0752300000","Бюджет Великоберезької сільської територіальної громади","Zakarpatska","West","W",53888.8073,35446.02526,0,9912.11177,2816.38271,4266.41429,79.19384,0,0,0.29,0.39879,562.91953,109.72,0,695.35111,18442.78204,0.3422,0.6578,0,0.1839,0.0523,0.0792,0.0015,0,0,0,0,0.0305,0.0059,0,0.0043,0.5375,0.1527,0.2313,0.0377,35.7300202762908,-27.5428018052,-20.1284228941731,-7.93777877015668,-5.38636220609983,25.1189041916474,23.3866235299889,7.36340170639278,22.1564395991002,18442.78204,0.342237710649796,8,3667.0678,3,NA,0.04,0.0101,0.01,19173.55933,54424.33333,35250.774,NA,NA,0.419226957383548,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,3706,1962,1744,0.53,0.47,0,3706,0,1,1525,0.41,2578,0.7,0.603681381332465,NA,0,0,0,0,0
"339","UA21020070000015036","Великобийганська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","сільська","Великобийганська сільська громада",0,"UA21020070010032670","Велика Бийгань",48.248535,22.576393,74.7,7,97.4,369.646215984724,781.892145454342,4.61343835843575,0,0,1,1,0,0,1,0,7530,0,0,"0752400000","Бюджет Великобийганської сільської територіальної громади","Zakarpatska","West","W",49577.23071,28112.05369,1289.45285,11407.02631,3068.25345,2015.26758,3535.46726,0,0,23.707,0.64466,964.70094,364.7338,0,85.37602,21465.17702,0.433,0.567,0.026,0.2301,0.0619,0.0406,0.0713,0,0,0.0011,0,0.0449,0.017,0,0.1647,0.5314,0.1429,0.0939,0.004,20.5160670950218,-17.1164064677206,-17.4157953557762,-11.6500681592928,-5.42989114309794,27.1931508773155,20.7959077393925,5.60323743453468,11.6865153246226,21465.17702,0.432964421622492,8,3410.5589,3,NA,0.26,0.0667,0.09,27087.92056,54206.19956,27118.279,583.120161290323,0,0.414597815292949,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,7735,4107,3628,0.53,0.47,0,7735,0,1,2884,0.37,5822,0.75,1.02722443559097,NA,0,0,0,0,0
"340","UA21020090000083647","Вилоцька","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","селищна","Вилоцька селищна громада",0,"UA21020090010056871","Вилок",48.111071,22.8378912,101.8,11,137.4,381.395480298193,771.389002818217,0.506682449168614,0,0,1,1,0,1,1,0,14722,3117,0.211723950550197,"0752900000","Бюджет Вилоцької селищної територіальної громади","Zakarpatska","West","W",106618.57669,72375.57369,672.28695,14881.0025,2994.81348,7291.04754,7046.69693,0,0,0,5.9422,1119.18273,456.47647,0,447.84115,34243.003,0.3212,0.6788,0.0063,0.1396,0.0281,0.0684,0.0661,0,0,0,2e-04,0.0327,0.0133,0,0.2058,0.4346,0.0875,0.2129,0.0131,-5.23824810222703,-2.86786583168047,-6.26565668326503,22.2355209998543,38.7001354133294,-10.9799176225495,-12.6090435690573,2.03305812210079,41.5680012450099,34243.003,0.321172951872764,4,2854.5968,3,NA,0.12,0.0329,0.02,38513.27572,108753.24072,70239.965,11758.9213073005,0,0.41380878741017,2,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,10175,5348,4827,0.53,0.47,1940,8235,0.19,0.81,3849,0.38,7451,0.73,0.691142507811439,0.622393326916907,0,0,0,0,0
"341","UA21020110000091104","Виноградівська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","міська","Виноградівська міська громада",0,"UA21020110010043238","Виноградів",48.1403967,23.036008,108.4,14,248.7,376.19658620355,758.554903724963,8.27415080916801,0,0,0,1,0,1,1,0,63099,25317,0.401226643845386,"0753000000","Бюджет Виноградівської міської територіальної громади","Zakarpatska","West","W",587102.56931,310046.18758,5467.32839,174042.07062,35951.29929,18749.20158,17907.45217,0.252,0,525.50073,145.83268,20273.99932,9273.81956,96.1431,90.81068,277056.38173,0.4719,0.5281,0.0093,0.2964,0.0612,0.0319,0.0305,0,0,0.0019,5e-04,0.0732,0.0335,3e-04,0.0646,0.6282,0.1298,0.0677,3e-04,24.748262991518,10.7511990820115,11.7187895918394,4.68660808631418,6.33630782602503,18.0748485738017,14.4540341151951,12.9417521366254,-4.41489125598644,277056.38173,0.47190456355116,8,4267.2417,4,NA,0.23,0.1177,-0.01,341504.0655,579239.2405,237735.175,33198.5778472513,7774.11976047904,0.368573391916373,13,0,0,0,0,0,0,2,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",10682,59606,31654,27952,0.53,0.47,33701,25905,0.57,0.43,25395,0.43,42064,0.71,0.944642545840663,1.33116088004108,1,0,0,0,0
"342","UA21020130000047547","Кам’янська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","сільська","Кам’янська сільська громада",0,"UA21020130010082249","Кам’янське",48.280163,22.946646,77.8,8,71.6,361.624711090499,758.109237891077,20.2184833812711,0,0,0,1,0,1,1,0,9378,0,0,"0751200000","Бюджет Кам'янської сільської територіальної громади","Zakarpatska","West","W",102300.93298,85838.39474,0,8015.44518,2687.77422,1690.43467,3159.61181,0,0,1.184,9.1785,784.7567,60.08088,0,54.07228,16462.53824,0.1609,0.8391,0,0.0784,0.0263,0.0165,0.0309,0,0,1e-04,6e-04,0.0477,0.0036,0,0.1919,0.4869,0.1633,0.1027,0.0033,27.8242719732724,-1.03059310474011,0.322120117902847,10.9359054675116,20.0462324525316,-5.34431427804454,-11.929895414803,3.30506740062051,21.0768255572717,16462.53824,0.160922659847281,4,3134.0002,4,NA,0.02,0.0541,-0.24,16761.55831,77971.26831,61209.71,2034.8623853211,0,0.49168506254599,NA,0,0,0,0,0,0,0,0,2019-10-13,2019,864.916666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,9754,5124,4630,0.53,0.47,0,9754,0,1,3892,0.4,7033,0.72,1.04009383663894,NA,0,0,0,0,0
"343","UA21020150000043098","Королівська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","селищна","Королівська селищна громада",0,"UA21020150010092439","Королево",48.1541387,23.1322333,120.5,9,116.3,373.906643219169,752.342474129846,4.57876009184342,0,0,1,1,0,1,1,0,22846,10385,0.454565350608422,"0754100000","Бюджет Королівської селищної територіальної громади","Zakarpatska","West","W",144271.49078,104586.71697,317.30795,18382.43889,3877.47503,11876.43449,2329.8646,0,0,0,4.0581,3050.41061,64.38075,0,99.71134,39684.77381,0.2751,0.7249,0.0022,0.1274,0.0269,0.0823,0.0161,0,0,0,1e-04,0.0769,0.0016,0,0.0587,0.4632,0.0977,0.2993,0.0025,21.6310617907832,-18.1402843407942,-17.5515598790765,1.65736585029668,-21.4392051902601,-10.071971300882,-6.81204512876811,-8.7879976576907,-3.29892084946592,39684.77381,0.275070102869564,3,3230.4189,2,NA,-0.05,-0.00520000000000003,-0.04,37568.54974,139168.61574,101600.066,1815.12474844629,0,0.297780678851175,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",3077,20976,10959,10017,0.52,0.48,11857,9119,0.57,0.43,10099,0.48,13753,0.66,0.918147596953515,1.14174289841117,1,0,0,0,0
"344","UA21020170000069101","Косоньська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","сільська","Косоньська сільська громада",0,"UA21020170010067414","Косонь",48.253601,22.45598,73.9,8,97.1,370.945416276263,788.635859173985,1.08747610533637,0,0,1,1,0,0,1,0,7655,0,0,"0751400000","Бюджет Косоньської сільської територіальної громади","Zakarpatska","West","W",47352.41471,25826.101,611.99208,10912.94577,2867.10812,3011.58881,1982.32948,0,0,817.84851,18.89098,1549.47891,318.67325,0,47.44988,21526.31371,0.4546,0.5454,0.0129,0.2305,0.0605,0.0636,0.0419,0,0,0.038,9e-04,0.072,0.0148,0,0.0921,0.507,0.1332,0.1399,0.0022,21.9404353375081,-19.6162482424633,-9.53049503444485,26.716983583102,39.2733223053518,32.7357697098883,26.2702752157027,31.7957218265394,58.8895705478151,21526.31371,0.454598014522246,2,3096.9351,7,2,0.43,0.0896,0.19,30723.93259,56462.22459,25738.292,NA,NA,0.405857048312376,NA,0,0,0,0,0,0,0,0,2019-10-13,2019,864.916666666667,1,0,0,0,0,"not occupied","not occupied","0",144,4451,2376,2075,0.53,0.47,0,4451,0,1,1451,0.33,3318,0.75,0.581450032658393,NA,1,0,0,0,0
"345","UA21020190000086409","Пийтерфолвівська","UA21020000000051405","Берегівський","UA21000000000011690","Закарпатська","сільська","Пийтерфолвівська сільська громада",0,"UA21020190010089582","Пийтерфолво",48.06741,22.927752,114.2,16,192.6,385.253025881404,763.513260133424,3.71382966263779,0,0,1,1,0,1,1,0,19577,0,0,"0754700000","Бюджет Пийтерфолвівської сільської територіальної громади","Zakarpatska","West","W",157843.9747,96153.47033,1354.82588,23391.96048,4873.31663,6139.98758,4042.53355,0,0,0,3.08648,23194.75661,12.1734,0,32.68964,61690.50437,0.3908,0.6092,0.0086,0.1482,0.0309,0.0389,0.0256,0,0,0,1e-04,0.376,2e-04,0,0.0655,0.3792,0.079,0.0995,5e-04,10.6667268255272,-11.3648497148007,-3.44055587258656,7.62859451300213,-5.09266876804381,-26.7815452759414,-39.5009650963763,-15.9720340045302,6.27218094675692,61690.50437,0.390832177707446,5,3056.0019,3,5,-0.1,-0.0157,-0.06,55453.85153,147827.54153,92373.69,13559.3554944627,0,0.4658203125,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,12860,6809,6051,0.53,0.47,0,12860,0,1,4952,0.39,9264,0.72,0.656893293150125,NA,0,0,0,0,0
"346","UA21040010000055885","Великолучківська","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","сільська","Великолучківська сільська громада",0,"UA21040010010026102","Великі Лучки",48.418812,22.57279,41.3,17,178.5,351.156660324026,770.715801396192,19.3828896675745,0,0,0,1,0,1,1,0,21562,0,0,"0752700000","Бюджет Великолучківської сільської територіальної громади","Zakarpatska","West","W",155687.84604,103611.96642,0,30688.0385,10256.67055,3729.9918,4028.78371,0,0,0,1.72455,3048.78622,288.3872,0,33.49709,52075.87962,0.3345,0.6655,0,0.1971,0.0659,0.024,0.0259,0,0,0,0,0.0585,0.0055,0,0.0774,0.5893,0.197,0.0716,6e-04,76.8198034315847,-22.6051109332562,-32.1679195647495,8.23461408888882,13.1540870358102,96.559231846721,91.5951447564665,27.8506697541856,35.7591979690664,52075.87962,0.334489049367543,4,4006.5331,6,NA,0.28,0.0564,0.1,66805.17662,170906.47862,104101.302,587.155963302752,0,0.334468032431763,1,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,16099,8565,7534,0.53,0.47,0,16099,0,1,6317,0.39,11049,0.69,0.746637603190799,NA,0,0,0,0,0
"347","UA21040030000026359","Верхньокоропецька","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","сільська","Верхньокоропецька сільська громада",0,"UA21040030010064065","Верхній Коропець",48.4322513,22.791054,55.9,12,82.3,346.671861396686,756.902176826724,29.5369786140383,0,0,0,1,0,1,1,0,7207,0,0,"0752800000","Бюджет Верхньокоропецької сільської територіальної громади","Zakarpatska","West","W",65498.86508,39839.14438,0,9775.72889,3930.97844,1184.8825,9345.56016,0,0,9.32923,163.9112,1118.37403,52.44339,0,78.51286,25659.7207,0.3918,0.6082,0,0.1493,0.06,0.0181,0.1427,0,0,4e-04,0.0064,0.0436,0.002,0,0.3642,0.381,0.1532,0.0462,0.0031,39.4992057807122,-17.5947312514106,-9.19675157311108,4.35435171283847,6.40741058186789,-21.2887449529483,-28.5761066423859,-4.04631319066645,24.0021418332785,25659.7207,0.391758249072856,3,3053.534,4,6,0.56,0.1267,0.18,40015.7199,77176.13082,37160.41092,1528.38223684211,0,0.551831375259157,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,5658,3009,2649,0.53,0.47,0,5658,0,1,1835,0.32,4213,0.74,0.785070070764535,NA,0,0,0,0,0
"348","UA21040050000032164","Воловецька","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","селищна","Воловецька селищна громада",0,"UA21040050010070301","Воловець",48.7146406,23.1888322,109.3,4,181.7,311.482772672418,714.708553523391,39.165886946107,1,0,0,0,0,0,1,0,8776,4961,0.565291704649043,"0753200000","Бюджет Воловецької селищної територіальної громади","Zakarpatska","West","W",97401.3092,48207.28523,1757.73183,26633.29534,2686.09894,16083.17547,1203.75157,0,0,24.79492,68.3108,1674.38951,15.653,0,804.55442,49194.02397,0.5051,0.4949,0.018,0.2734,0.0276,0.1651,0.0124,0,0,5e-04,0.0014,0.034,3e-04,0,0.0245,0.5414,0.0546,0.3269,0.0164,0.237746666545058,-12.061010779445,-5.15734901559007,-13.3532719400742,-6.57497541923048,5.83251850339308,3.43286555372537,-3.07343164338083,5.48603536021453,49194.02397,0.505065325857037,NA,4047.1728,0,NA,0.09,0.0381,0.01,53440.26525,98389.17128,44948.90603,8400.20192683383,2530.26946107784,0.535215165352152,2,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",67811,11136,5791,5345,0.52,0.48,11136,0,1,0,3922,0.35,8225,0.74,1.26891522333637,2.24470872807902,1,2,1,14,14
"349","UA21040070000029344","Горондівська","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","сільська","Горондівська сільська громада",0,"UA21040070010034667","Горонда",48.3802983,22.5659121,48.3,3,77.2,355.451515392003,773.673252350301,15.1851735366232,0,0,0,1,0,1,1,0,9251,0,0,"0750900000","Бюджет Горондівської сільської територіальної громади","Zakarpatska","West","W",67074.11623,47758.11484,754.36491,9205.13258,3768.96458,4576.28543,547.85201,0,0,0,0.43478,972.41891,0,0,244.9131,19316.00139,0.288,0.712,0.0112,0.1372,0.0562,0.0682,0.0082,0,0,0,0,0.0503,0,0,0.0284,0.4766,0.1951,0.2369,0.0127,5.65826332547457,-3.88673193968382,2.03670062241188,7.05758739931486,-8.33998362399174,63.9652835904073,58.8400534321746,23.6060925837768,-4.45325168430792,19316.00139,0.287979961208354,5,3246.6983,4,NA,0.37,0.0708,0.1,26412.50194,73606.02794,47193.526,298.874193548387,0,0.386416224309242,NA,0,0,0,0,0,0,0,0,2019-10-13,2019,864.916666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,7064,3785,3279,0.54,0.46,0,7064,0,1,2615,0.37,5168,0.73,0.76359312506756,NA,0,1,0,1,0
"350","UA21040090000072363","Жденіївська","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","селищна","Жденіївська селищна громада",0,"UA21040090010034849","Жденієво",48.77243,22.9796199,101,11,204.8,307.122006165882,723.469011877935,26.8616226865602,1,0,0,1,0,1,1,0,4661,1074,0.230422656082386,"0753700000","Бюджет Жденіївської селищної територіальної громади","Zakarpatska","West","W",49963.11739,35918.7469,363.28977,6905.53972,1560.98513,2974.27604,119.83163,0,0,361.02287,3.36495,439.3924,114.74814,500,1065.20961,14044.37049,0.2811,0.7189,0.0073,0.1382,0.0312,0.0595,0.0024,0,0,0.0257,2e-04,0.0313,0.0082,0.0356,0.0085,0.4917,0.1111,0.2118,0.0758,12.6341509296861,-8.36313114203585,-13.3654358224979,-23.2279622230254,-13.3662447553591,-6.22404730362977,-7.4777004000201,-12.8306453090347,-5.00311361332323,14044.37049,0.281094759968099,10,3020.1841,2,NA,-0.08,0.00629999999999997,-0.1,12906.78572,44906.39872,31999.613,368.67,0,0.614835164835165,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,14,14
"351","UA21040110000099623","Івановецька","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","сільська","Івановецька сільська громада",0,"UA21040110010010794","Іванівці",48.472019,22.647631,40.8,13,95.2,344.246089451432,762.763465011855,26.9547493553727,0,0,0,1,0,1,1,0,9227,0,0,"0753800000","Бюджет Івановецької сільської територіальної громади","Zakarpatska","West","W",88359.18979,45102.92752,0,15968.40341,6573.56572,2547.94619,15851.90506,0,0,9.78944,10.34627,2036.85912,16.88813,0,240.55893,43256.26227,0.4896,0.5104,0,0.1807,0.0744,0.0288,0.1794,0,0,2e-04,2e-04,0.0471,4e-04,0,0.3665,0.3692,0.152,0.0589,0.0056,39.5792164109973,-20.1411310233997,-20.876512706788,17.8892813912969,55.3483390327774,-16.4491623579424,-30.4707181008623,-4.02011006047791,75.4894700561771,43256.26227,0.489550236628533,4,2994.2275,4,6,-0.07,-0.0131,-0.05,40025.18497,83999.99197,43974.807,NA,NA,0.506714661497992,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,8357,4415,3942,0.53,0.47,0,8357,0,1,3203,0.38,6078,0.73,0.905711498862035,NA,0,0,0,0,0
"352","UA21040130000019237","Кольчинська","UA21040000000077329","Мукачівський","UA21000000000011690","Закарпатська","селищна","Кольчинська селищна громада",0,"UA21040130010016484","Кольчино",48.4706501,22.7526899,49.8,12,137.8,342.950675266415,756.618699991516,30.8360655057289,1,0,0,1,0,1,1,0,9522,4198,0.440873766015543,"0754000000","Бюджет Кольчинської селищної територіальної громади","Zakarpatska","West","W",80566.88497,38524.8078,0,22848.55174,8493.42315,4517.44904,860.44378,0,0,153.86688,7.51778,3324.77281,1476.71958,0,359.33241,42042.07717,0.5218,0.4782,0,0.2836,0.1054,0.0561,0.0107,0,0,0.0037,2e-04,0.0791,0.0351,0,0.0205,0.5435,0.202,0.1075,0.0085,10.5547825813894,-27.0213809113685,-11.3923554372374,-8.98360247707218,4.25526357494599,52.1453033989701,30.7097151336254,32.2898803700371,31.2766444863145,42042.07717,0.52182825717607,2,3556.753,6,NA,1.17,0.2073,0.55,91188.47626,125062.55624,33874.07998,6403.82835481704,0,0.543672939649578,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,7429,3910,3519,0.53,0.47,3355,4074,0.45,0.55,2889,0.39,5226,0.7,0.780193236714976,0.799190090519295,0,0,0,0,0
