hromada_code,hromada_center_code,hromada_type,hromada,hromada_center,oblast_name,raion_name,lat_center,lon_center,ttime,key,n_settlements,square
UA56080130000056682,UA56080130010047347,сільська,Немовицька,Немовичі,Рівненська,Сарненський,51.259498,26.6333614,394.2,Рівненська Сарненський Немовицька сільська,6,277.6
UA56080150000069525,UA56080150010051265,селищна,Рокитнівська,Рокитне,Рівненська,Сарненський,51.2700302,27.2184767,NA,Рівненська Сарненський Рокитнівська селищна,25,1572.1
UA56080170000055864,UA56080170010061049,міська,Сарненська,Сарни,Рівненська,Сарненський,51.3350028,26.6171275,394.2,Рівненська Сарненський Сарненська міська,36,815.4
UA56080190000032614,UA56080190010083630,сільська,Старосільська,Старе Село,Рівненська,Сарненський,51.612049,27.130051,NA,Рівненська Сарненський Старосільська сільська,4,274.5
UA56080210000074337,UA56080210010085738,селищна,Степанська,Степань,Рівненська,Сарненський,51.1331321,26.3058758,387.9,Рівненська Сарненський Степанська селищна,10,222.8
UA59020010000024157,UA59020010010057105,сільська,Бочечківська,Бочечки,Сумська,Конотопський,51.30048,33.429016,207.2,Сумська Конотопський Бочечківська сільська,13,380.1
UA59020030000072865,UA59020030010075600,міська,Буринська,Буринь,Сумська,Конотопський,51.1960431,33.8288042,125.5,Сумська Конотопський Буринська міська,50,897.6
UA59020050000012539,UA59020050010064541,селищна,Дубов’язівська,Дубов’язівка,Сумська,Конотопський,51.132481,33.37846,170.7,Сумська Конотопський Дубов’язівська селищна,33,525.9
UA59020070000032449,UA59020070010054283,міська,Конотопська,Конотоп,Сумська,Конотопський,51.2397495,33.206675,209.9,Сумська Конотопський Конотопська міська,4,100.8
UA59020090000085438,UA59020090010081204,міська,Кролевецька,Кролевець,Сумська,Конотопський,51.5548654,33.3875984,267.5,Сумська Конотопський Кролевецька міська,74,1283
UA59020110000066430,UA59020110010060342,сільська,Новослобідська,Нова Слобода,Сумська,Конотопський,51.3749282,34.132125,94.6,Сумська Конотопський Новослобідська сільська,37,517.4
UA59020130000060377,UA59020130010094850,сільська,Попівська,Попівка,Сумська,Конотопський,51.252941,33.124119,195.9,Сумська Конотопський Попівська сільська,44,893.2
UA59020150000078955,UA59020150010023159,міська,Путивльська,Путивль,Сумська,Конотопський,51.3359821,33.8715451,105.8,Сумська Конотопський Путивльська міська,56,588.5
UA59040010000075530,UA59040010010031876,сільська,Боромлянська,Боромля,Сумська,Охтирський,50.619511,34.967079,86.2,Сумська Охтирський Боромлянська сільська,12,305.7
UA59040030000060142,UA59040030010059554,селищна,Великописарівська,Велика Писарівка,Сумська,Охтирський,50.4253238,35.4838569,134.3,Сумська Охтирський Великописарівська селищна,24,513.6
