legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_website,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
52da68c9-4784-4e33-a4d7-a3e66b2efee2,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВОЛОЦЬКА СІЛЬСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ"" ВОЛОКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ",40283348,Первинна,Комунальна,lazpsm.voloka@gmail.com,"",+380373430265,Антохов Анатолій Володимирович,ЧЕРНІВЕЦЬКА,ВОЛОКА,"Україна, 60413, Чернівецька обл., Чернівецький р-н, село Волока, вул.Гагаріна, будинок 31-А",48.1944728,25.9320036
016b49d1-ea3f-4e17-91ad-9499d169fa01,КЛІЩЕВСЬКА ГАЛИНА ВАСИЛІВНА,ФОП,Первинна,ФОП,ksi-73@ukr.net,"",+380983480881,Кліщевська Галина Василівна,ВОЛИНСЬКА,РАТНЕ,"Україна, 44100, Волинська обл., Ратнівський р-н, селище міського типу Ратне, ВУЛИЦЯ СЕРПНЕВА, будинок 12А, квартира 5",51.668041,24.5303412
ce84b4f9-c45d-4890-a9f7-cee4da9ecdff,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОМИКОЛАЇВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОМИКОЛАЇВСЬКОЇ СЕЛИЩНОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ,38600757,Первинна,Комунальна,novcpmsd@ukr.net,"",+380614491986,Голуб Сергій Михайлович,ЗАПОРІЗЬКА,НОВОМИКОЛАЇВКА,"Україна, 70101, Запорізька обл., Новомиколаївський р-н, селище міського типу Новомиколаївка, ВУЛИЦЯ СОБОРНОСТІ, будинок 106",47.9767667,35.9095015
0033b641-db83-4551-a5ce-1b925a0691c9,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",01999626,Спеціалізована,Комунальна,koms.hosp@gmail.com,"",+380534844831,Малигіна Наталя Григорівна,ПОЛТАВСЬКА,ГОРІШНІ ПЛАВНІ,"Україна, 39800, Полтавська обл., місто Горішні Плавні, ВУЛИЦЯ МИРУ, будинок 10",49.0139465,33.6387978
acbf3f99-3f0c-43b9-bb02-5a1379eb9cca,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТОМАКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТОМАКІВСЬКОЇ СЕЛИЩНОЇ РАДИ",01989450,Спеціалізована,Комунальна,tomcrl@i.ua,"","+380566822131, +380566822131",Грищенко Ігор Віталійович,ДНІПРОПЕТРОВСЬКА,ТОМАКІВКА,"Україна, 53500, Дніпропетровська обл., Томаківський р-н, селище міського типу Томаківка, ВУЛИЦЯ  ШОСЕЙНА, будинок 22",47.8172631,34.7548713
f5cb07c7-1773-45d5-b9bc-7955982c03ad,Сіроштан Вікторія Олександрівна,ФОП,Первинна,ФОП,viktoriyaseroshtan@gmail.com,"",+380980370367,Сіроштан Вікторія Олександрівна,ДНІПРОПЕТРОВСЬКА,КРИВИЙ РІГ,"Україна, 50047, Дніпропетровська обл., місто Кривий Ріг, вул.Колачевського Сергія, будинок 105, квартира 101",,
37b41948-a38b-4995-823a-ddd07729b080,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІНК-МЕДИТАЛ""",37202693,Спеціалізована,Приватна (без ФОП),nephrocentr.odesa@link-medital.com.ua,link-medital.com.ua,+380443645714,Нагорянська Яна Яківна,М.КИЇВ,КИЇВ,"Україна, 02098, місто Київ, ВУЛИЦЯ БЕРЕЗНЯКІВСЬКА, будинок 29, ЛІТЕРА А",50.4209758,30.5977574
7aa30036-55b2-446c-9d1d-67feddfacf0d,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НЕФРОЦЕНТР""",43850452,Спеціалізована,Приватна (без ФОП),nefrocentre@gmail.com,nephrocenter.com,+380443591488,Шевченко Олександр Сергійович,М.КИЇВ,КИЇВ,"Україна, 02098, місто Київ, вул.Березняківська, будинок 29 Літера А",50.4209758,30.5977574
0cd78bb0-271b-4c47-879e-5aed1b6077dd,КУШНІРУК ОЛЕКСІЙ ІГОРОВИЧ,ФОП,Спеціалізована,ФОП,endomedica@i.ua,"",+380676685040,Кушнірук  Олексій Ігорович,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79017, Львівська обл., місто Львів, ВУЛИЦЯ ГЕНЕРАЛА ТАРНАВСЬКОГО, будинок 37, квартира 6",49.9638419,24.5887156
04d38836-e126-4ccc-9e4c-eb27b530353d,ПОЛЯНСЬКА ТЕТЯНА АНАТОЛІЇВНА,ФОП,Первинна,ФОП,polyanskatanya@gmail.com,"",+380995208740,Полянська Тетяна Анатоліївна,ЛЬВІВСЬКА,СТРИЙ,"Україна, 82400, Львівська обл., місто Стрий, ВУЛИЦЯ 50- РІЧЧЯ УПА, будинок 5, квартира 68",49.270315,23.8616957
1ced0431-9839-40ec-91c0-ba622606a5b6,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 1 ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ""",01993322,Спеціалізована,Комунальна,mkl1ivfr@gmail.com,"",+380342533791,Василик Тарас Петрович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ МАТЕЙКИ, будинок 34",48.9124294,24.7045121
5b435b87-e753-405f-ad67-5e3e3c075a52,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" ШЕВЧЕНКІВСЬКОГО РАЙОНУ МІСТА КИЄВА",38945657,Первинна,Комунальна,centr_prim37@ukr.net,"",+380442349210,Рейф Валентина Іванівна,М.КИЇВ,КИЇВ,"Україна, 01054, місто Київ, вул.Хмельницького Богдана (Шевченківський р-н), будинок 37",50.4470483,30.5053441
c61c8d68-426c-4b02-ba45-5eb2cde8b702,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗМІЇВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ЗМІЇВСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",02003178,Спеціалізована,Комунальна,hospital.zmiev@ukr.net,zcrl.itmed.org,"+380574732160, +380574732161",Лисак Михайло Петрович,ХАРКІВСЬКА,ЗМІЇВ,"Україна, 63403, Харківська обл., Зміївський р-н, місто Зміїв, ШОСЕ ТАРАНІВСЬКЕ , будинок 1- Б",49.6800365,36.3331205
75f333c2-0d68-44a9-8735-b3639fa331c7,ВОЙТОВИЧ ЛЮДМИЛА ВІКТОРІВНА,ФОП,Первинна,ФОП,lvojtovic210@gmail.com,"",+380661349177,Войтович Людмила Вікторівна,ХЕРСОНСЬКА,БІЛОЗЕРКА(З),"Україна, Херсонська обл., Білозерський р-н, селище міського типу Білозерка(з), вул. Шевченко, будинок 216",46.6237528,32.4448629
07774ddd-4827-4247-8f9c-28f1e75f6777,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСИЛІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" КРАСИЛІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",02004350,Спеціалізована,Комунальна,kr_crl@ukr.net,"",+380385542974,Дудко Денис Сергійович,ХМЕЛЬНИЦЬКА,КРАСИЛІВ,"Україна, 31000, Хмельницька обл., Красилівський р-н, місто Красилів, ВУЛИЦЯ ГРУШЕВСЬКОГО, будинок 140",49.662007,26.9917619
245aa103-42c7-44ad-91f3-3796a3b96722,ДОВГАНИЧ ВАСИЛЬ ВАСИЛЬОВИЧ,ФОП,Первинна,ФОП,dbayu.mc@gmail.com,https://dbayu.com.ua,+380501000065,Довганич Василь Васильович,ЗАКАРПАТСЬКА,УЖГОРОД,"Україна, 88000, Закарпатська обл., місто Ужгород, ВУЛИЦЯ ДОМАНИНСЬКА, будинок 294",48.6161288,22.2654866
390f653e-50d5-4559-8b80-c76288a37c34,КАР  ОЛЕКСАНДРА  ОЛЕКСАНДРІВНА,ФОП,Первинна,ФОП,alexandra.a.kar@gmail.com,"",+380676893643,Кар Олександра Олександрівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61026, Харківська обл., місто Харків, вул.Берзиня(пн), будинок 14",49.9509455,36.3591478
1f78135a-5e52-4bb3-a5bb-654662794139,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА ПОЛІКЛІНІКА № 4"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31886695,Первинна,Комунальна,gdp4@ukr.net,http://4detpol.city.kharkov.ua,+380577255521,Парунова Вікторія Володимирівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61072, Харківська обл., місто Харків, ВУЛИЦЯ ДВАДЦЯТЬ ТРЕТЬОГО СЕРПНЯ, будинок 29",49.9935,36.230383
7bba8590-7422-4a1c-97e0-3f8238911a89,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВАЛКІВСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",37948306,Спеціалізована,Комунальна,valki_zpmsd@ukr.net,"",+380575351899,Орлова Марина Ігорівна,ХАРКІВСЬКА,ВАЛКИ,"Україна, 63002, Харківська обл., Богодухівський р-н, місто Валки, пров.Майський, будинок 34",49.8375166,35.6280866
aaa6bf31-f3a1-4412-beee-170af4fab8cf,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ №24"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31766242,Первинна,Комунальна,24hgdkb@ukr.net,"",+380577255702,Шарапанюк Лідія Марківна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61050, Харківська обл., місто Харків, ПРОВУЛОК РУСТАВЕЛІ, будинок 4 А",49.9887513,36.249332
f7678584-66ef-432f-8cca-766ae60cb4a1,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПСИХІАТРИЧНА ЛІКАРНЯ М. КРАМАТОРСЬКА""",01990772,Спеціалізована,Комунальна,kpb-krm@ukr.net,psihbolnica.com.ua,"+380665915596, +380626416134",Севастьянова Людмила Львівна,ДОНЕЦЬКА,КРАМАТОРСЬК,"Україна, 84308, Донецька обл., місто Краматорськ, ВУЛИЦЯ КАТЕРИНИ БІЛОКУР, будинок 1А",48.7050016,37.5336627
9d0ba060-6ea1-4879-a412-963becdaa289,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГАДЯЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГАДЯЦЬКОЇ МІСЬКОЇ РАДИ",38319453,Спеціалізована,Комунальна,ghadiach-cpmsd-smd@ukr.net,ghadiach-cpmsd.pl.ua,+380991900095,Шаповал Віра Володимирівна,ПОЛТАВСЬКА,ГАДЯЧ(ПН),"Україна, 37300, Полтавська обл., місто Гадяч(пн), ВУЛИЦЯ ЛОХВИЦЬКА , будинок 1",50.3749382,33.9825511
39f0c5fb-22fe-45ec-b481-d3cf7569544d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НОВОЯВОРІВСЬКА ЛІКАРНЯ ІМЕНІ ЮРІЯ ЛИПИ"" НОВОЯВОРІВСЬКОЇ МІСЬКОЇ РАДИ",20763289,Первинна,Комунальна,nrl_hospital@meta.ua,"",+380325640471,Мороз Григорій Васильович,ЛЬВІВСЬКА,НОВОЯВОРІВСЬК,"Україна, 81053, Львівська обл., Яворівський р-н, місто Новояворівськ, ВУЛИЦЯ ШЕВЧЕНКА, будинок 18",49.9340623,23.564493
dc924fe2-6caa-4ea3-81e5-82a7177af8cb,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ",02001305,Спеціалізована,Комунальна,finance@todl.com.ua,todl.com.ua,+380352263405,Корицький Григорій Іванович,ТЕРНОПІЛЬСЬКА,ТЕРНОПІЛЬ,"Україна, 46023, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ АКАДЕМІКА САХАРОВА, будинок 2",49.5513298,25.6420505
02360de5-e3ca-448f-beb2-dd407cb621bb,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГОРОДОЦЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ",01997863,Спеціалізована,Комунальна,gorcrl@ukr.net,"","+380677791076, +380323130148",Фалинський Павло Омелянович,ЛЬВІВСЬКА,ГОРОДОК,"Україна, 81500, Львівська обл., Городоцький р-н, місто Городок, ВУЛИЦЯ КОЦЮБИНСЬКОГО, будинок 18",49.7867436,23.648597
47859b8f-165e-4878-a3b6-b72a43c16a5b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКИЙ МІСЬКИЙ ПОЛОГОВИЙ БУДИНОК №2"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)",05496780,Спеціалізована,Комунальна,kmpb2@ukr.net,www.roddom2.kiev.ua,+380444328571,Сальніков Сергій Миколайович,М.КИЇВ,КИЇВ,"Україна, 04074, місто Київ, ВУЛИЦЯ МОСТИЦЬКА, будинок 11",50.4994638,30.4445497
b44be59f-9506-4f54-9313-ba1b51b8d52b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ШЕГИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ШЕГИНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",44246746,Первинна,Комунальна,knp_sheg_cpmsd@ukr.net,"",+380979515958,Маринчук Ольга Вікторівна,ЛЬВІВСЬКА,ШЕГИНІ(З),"Україна, 81321, Львівська обл., Мостиський р-н, село Шегині(з), вул.Дружби, будинок 186",49.8007959,22.9823133
3735608a-523b-4bce-8d7a-de9881299cc4,ГРИНЬКО ЛІЛІЯ ІВАНІВНА,ФОП,Первинна,ФОП,fitoke@ukr.net,"",+380668876068,Гринько Лілія Іванівна,ЧЕРНІВЕЦЬКА,КЕЛЬМЕНЦІ,"Україна, 60100, Чернівецька обл., Кельменецький р-н, селище міського типу Кельменці, ВУЛИЦЯ ДОВЖЕНКА, будинок 4, квартира 10",48.4661726,26.8286415
98d30642-b8e2-422a-b3f9-2afe6076ef43,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОАРХАНГЕЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38600846,Первинна,Комунальна,novoarhcpmsd@gmail.com,"",+380525527203,Козаченко Ярослав Олегович,КІРОВОГРАДСЬКА,ТОРГОВИЦЯ,"Україна, 26106, Кіровоградська обл., Голованівський р-н, село Торговиця, вул.Сірка І., будинок 15",48.6536488,30.783851
b4bee9a4-e359-47d4-98b4-b58f654c318c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЦЕНТР ЕКСТРЕНОЇ МЕДИЧНОЇ ДОПОМОГИ ТА МЕДИЦИНИ КАТАСТРОФ""",38494108,Екстрена,Комунальна,emd.kharkiv@gmail.com,"",+380577029445,Забашта Віктор Федорович,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61058, Харківська обл., місто Харків, ПРОСПЕКТ НЕЗАЛЕЖНОСТІ, будинок 13",50.0081626,36.2344654
b0220586-5674-49bb-abd9-f2cf699b7092,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИКОЛАЇВСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №4""",32884395,Спеціалізована,Комунальна,cpmsd---4@ukr.net,"",+380512373779,Мотуз Сергій Васильович,МИКОЛАЇВСЬКА,МИКОЛАЇВ,"Україна, 54030, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ АДМІРАЛЬСЬКА, будинок 6",46.9774835,31.9876659
92e3bb12-ddb5-4020-83e9-efd8b6db9f87,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЗЕРЯНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" БОРЩІВСЬКОЇ МІСЬКОЇ РАДИ",40305172,Первинна,Комунальна,ambylatoria1956@ukr.net,"",+380975814266,Паньков Віктор Арсенійович,ТЕРНОПІЛЬСЬКА,ОЗЕРЯНИ,"Україна, 48711, Тернопільська обл., Борщівський р-н, село Озеряни, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 114",48.8869857,25.9560324
