Hromada_category,Region,Raion,Hromada,Hromada_code,Main_council_code,Council_codes_v1,Decision_date_v1,Council_codes_v2,Decision_date_v2,Council_codes_v3,Decision_date_v3,Council_codes_v4,Decision_date_v4,Council_codes_v5,Decision_date_v5,Council_codes_final,voluntary_amalgamation
Збільшилися,Миколаївська область,Миколаївський район,Чорноморська сільська громада,UA48060350000011218,4825184800,"4825183700,4825184800",2016-07-30,"4825181200,4825183700,4825184800",2020-08-16,,,,,,,"4825181200,4825183700,4825184800",1
Збільшилися,Миколаївська область,Первомайський район,Кам'яномостівська сільська громада,UA48080070000061107,4825482200,"4825482200,4825482600,4825483200",2016-10-09,"4825482200,4825482600,4825483200,4825483800,4825485500,4825487000",2020-08-16,,,,,,,"4825482200,4825482600,4825483200,4825483800,4825485500,4825487000",1
Збільшилися,Миколаївська область,Первомайський район,Мигіївська сільська громада,UA48080110000010732,4825485100,"4825485100,4825485700,4825486700",2019-04-21,"4825484600,4825485100,4825485700,4825486700",2020-08-16,,,,,,,"4825484600,4825485100,4825485700,4825486700",1
Збільшилися,Миколаївська область,Баштанський район,Горохівська сільська громада,UA48020090000069919,4825781400,"4825780700,4825781400,4825785200",2019-04-21,"4825780700,4825781400,4825785200,4825783400,4825780400",2020-08-16,,,,,,,"4825780700,4825781400,4825785200,4825783400,4825780400",1
Збільшилися,Одеська область,Подільський район,Балтська міська громада,UA51120030000075494,5110200000,"5120610100,5120680500,5120680800,5120681100,5120681600,5120682200,5120682400,5120682600,5120683200,5120683800,5120684400,5120685000,5120685400,5120685700,5120686300,5120686600,5120687900",2015-08-16,"5120688800,5110200000,5120680500,5120680800,5120681100,5120681600,5120682200,5120682400,5120682600,5120683200,5120683800,5120684400,5120685000,5120685400,5120685700,5120686300,5120686600,5120687900",2018-12-26,"5120687200,5120688200,5120689100,5120688800,5110200000,5120680500,5120680800,5120681100,5120681600,5120682200,5120682400,5120682600,5120683200,5120683800,5120684400,5120685000,5120685400,5120685700,5120686300,5120686600,5120687900",2020-08-16,,,,,"5120687200,5120688200,5120689100,5120688800,5110200000,5120680500,5120680800,5120681100,5120681600,5120682200,5120682400,5120682600,5120683200,5120683800,5120684400,5120685000,5120685400,5120685700,5120686300,5120686600,5120687900",1
Збільшилися,Одеська область,Одеський район,Біляївська міська громада,UA51100030000027628,5110500000,"5121010100,5121083700",2015-08-16,"5121084100,5110500000,5121083700",2019-06-28,"5121082000,5121083000,5121084100,5110500000,5121083700",2020-08-16,,,,,"5121082000,5121083000,5121084100,5110500000,5121083700",1
Збільшилися,Одеська область,Білгород-Дністровський район,Маразліївська сільська громада,UA51040110000040346,5120884200,"5120881600,5120884200,5120888200",2015-08-16,"5120881600,5120884200,5120888200,5120884600",2020-08-16,,,,,,,"5120881600,5120884200,5120888200,5120884600",1
Збільшилися,Одеська область,Білгород-Дністровський район,Старокозацька сільська громада,UA51040230000018414,5120886800,"5120882800,5120883800,5120885400,5120886800",2017-08-20,"5120881800,5120883200,5120883600,5120885200,5120885500,5120886000,5120886400,5120882800,5120883800,5120885400,5120886800,5120887200",2020-08-16,,,,,,,"5120881800,5120883200,5120883600,5120885200,5120885500,5120886000,5120886400,5120882800,5120883800,5120885400,5120886800,5120887200",1
Збільшилися,Одеська область,Білгород-Дністровський район,Шабівська сільська громада,UA51040310000071545,5120887700,"5120881200,5120886600,5120886700,5120887700",2017-08-20,"5120880300,5120881200,5120886600,5120886700,5120887700",2020-08-16,,,,,,,"5120880300,5120881200,5120886600,5120886700,5120887700",1
Збільшилися,Одеська область,Одеський район,Маяківська сільська громада,UA51100210000074534,5121083900,"5120887400,5121083900,5123782200",2017-08-20,"5120887400,5121083900,5123782200,5123781600",2020-08-16,,,,,,,"5120887400,5121083900,5123782200,5123781600",1
Збільшилися,Одеська область,Березівський район,Березівська міська громада,UA51020030000095942,5121210100,"5121210100,5121280800",2017-08-20,"5121210100,5121280800,5121281200,5121281600,5121282100,5121283100,5121285100,5121285700,5121286100",2020-08-16,,,,,,,"5121210100,5121280800,5121281200,5121281600,5121282100,5121283100,5121285100,5121285700,5121286100",1
Збільшилися,Одеська область,Березівський район,Новокальчевська  сільська громада,UA51020170000041393,5121285600,"5121281000,5121285600",2015-08-16,"5121281000,5121285600,5121283800",2020-08-16,,,,,,,"5121281000,5121285600,5121283800",1
Збільшилися,Одеська область,Роздільнянський район,Великомихайлівська селищна громада,UA51140010000090773,5121655100,"5121655100,5121683200,5121683400,5121684200,5121685400,5121681300,5121680500,5121682200,5121687000",2015-08-16,"5121655100,5121683200,5121683400,5121684200,5121685400,5121681300,5121680500,5121682200,5121687000,5121682800,5121685200",2020-08-16,,,,,,,"5121655100,5121683200,5121683400,5121684200,5121685400,5121681300,5121680500,5121682200,5121687000,5121682800,5121685200",1
Збільшилися,Одеська область,Березівський район,Іванівська селищна громада,UA51020090000073639,5121855100,"5121880400,5121880700,5121881200,5121855100",2019-10-13,"5121880400,5121880700,5121881200,5121855100,5121883800",2020-08-16,,,,,,,"5121880400,5121880700,5121881200,5121855100,5121883800",1
Збільшилися,Одеська область,Березівський район,Коноплянська сільська громада,UA51020110000041005,5121882000,"5121881400,5121882000,5121882600",2016-10-09,"5121881400,5121882000,5121882600,5125481400",2020-08-16,,,,,,,"5121881400,5121882000,5121882600,5125481400",1
Збільшилися,Одеська область,Ізмаїльський район,Кілійська міська громада,UA51080050000022808,5122310100,"5122310100,5122381900,5122385900",2018-02-18,"5122380400,5122381200,5122310100,5122381900,5122385900,5122382600,5122384600,5122385100,5122385600",2020-08-16,,,,,,,"5122380400,5122381200,5122310100,5122381900,5122385900,5122382600,5122384600,5122385100,5122385600",1
Збільшилися,Одеська область,Ізмаїльський район,Вилківська міська громада,UA51080010000087690,5122310300,"5122310300,5122380800,5122382200",2017-08-20,"5122310300,5122380800,5122382200,5122383000",2020-08-16,,,,,,,"5122310300,5122380800,5122382200,5122383000",1
Збільшилися,Одеська область,Одеський район,Визирська сільська громада,UA51100110000098468,5122780500,"5122780500,5122783800,5122784200",2019-04-21,"5122780500,5122783800,5122784200,5122781300,5122781700,5122782400",2020-08-16,,,,,,,"5122780500,5122783800,5122784200,5122781300,5122781700,5122782400",1
Збільшилися,Одеська область,Одеський район,Красносільська сільська громада,UA51100190000060999,5122782600,"5122782600,5122785100",2015-08-16,"5121883200,5122782600,5122785100",2020-08-16,,,,,,,"5121883200,5122782600,5122785100",1
Збільшилися,Одеська область,Подільський район,Окнянська селищна громада,UA51120150000080138,5123155100,"5123180400,5123180800,5123181300,5123181700,5123155100,5123182300,5123182500,5123183000,5123183400,5123183700,5123184200",2018-02-18,"5123180600,5123180400,5123180800,5123181300,5123181700,5123155100,5123182300,5123182500,5123183000,5123183400,5123183700,5123184200,5123184900,5123185200,5123185700",2020-08-16,,,,,,,"5123180600,5123180400,5123180800,5123181300,5123181700,5123155100,5123182300,5123182500,5123183000,5123183400,5123183700,5123184200,5123184900,5123185200,5123185700",1
Збільшилися,Одеська область,Подільський район,Любашівська селищна громада,UA51120130000064324,5123355100,"5123380300,5123381800,5123355100,5123383700",2018-02-18,"5123380600,5123380300,5123381800,5123355100,5123383700",2019-10-13,"5123380900,5123382600,5123380600,5123380300,5123381800,5123355100,5123383700,5123382900,5123383200,5123383400,5123383500,5123383800",2020-08-16,,,,,"5123380900,5123382600,5123380600,5123380300,5123381800,5123355100,5123383700,5123382900,5123383200,5123383400,5123383500,5123383800",1
Збільшилися,Одеська область,Березівський район,Андрієво-Іванівська сільська громада,UA51020010000012094,5123581000,"5123581000,5123582200,5123583900",2019-10-13,"5123581000,5123582200,5123583900,5123581800,5123582800",2020-08-16,,,,,,,"5123581000,5123582200,5123583900,5123581800,5123582800",1
Збільшилися,Одеська область,Одеський район,Авангардівська селищна громада,UA51100010000023950,5123755200,"5123755200,5123783500",2017-08-20,"5123755200,5123783500,5123783200",2019-10-13,"5121056800,5123755200,5123783500,5123783200",2020-08-16,,,,,"5121056800,5123755200,5123783500,5123783200",1
Збільшилися,Одеська область,Одеський район,Дальницька сільська громада,UA51100130000021533,5123781300,"5123780800,5123781300,5123781400,5123783700",2017-08-20,"5123780800,5123781300,5123781400,5123783700,5123781800,5123783000",2020-08-16,,,,,,,"5123780800,5123781300,5123781400,5123783700,5123781800,5123783000",1
