hromada_code,hromada_name,subject,mean_score,n_didnt_pass,n,pct_didnt_pass
UA07020210000033081,Устилузька,Ukr,140.26315789473685,5,24,0.20833333333333334
UA07040010000033507,Камінь-Каширська,Eng,140.59016393442624,8,69,0.11594202898550725
UA07040010000033507,Камінь-Каширська,Hist,135.48467432950193,50,311,0.1607717041800643
UA07040010000033507,Камінь-Каширська,Math,139.5615763546798,96,299,0.3210702341137124
UA07040010000033507,Камінь-Каширська,UML,144.43630573248407,24,338,0.07100591715976332
UA07040010000033507,Камінь-Каширська,Ukr,144.05898123324397,26,399,0.06516290726817042
UA07040030000028082,Любешівська,Eng,126.48275862068965,11,40,0.275
UA07040030000028082,Любешівська,Hist,137.28571428571428,44,240,0.18333333333333332
UA07040030000028082,Любешівська,Math,134.1011235955056,77,255,0.30196078431372547
UA07040030000028082,Любешівська,UML,144.10476190476192,20,230,0.08695652173913043
UA07040030000028082,Любешівська,Ukr,141.56854838709677,23,271,0.08487084870848709
UA07040050000080830,Маневицька,Eng,147.06451612903226,5,67,0.07462686567164178
UA07040050000080830,Маневицька,Hist,139.4090909090909,18,172,0.10465116279069768
UA07040050000080830,Маневицька,Math,139.1958041958042,44,187,0.23529411764705882
UA07040050000080830,Маневицька,UML,150.3168604651163,3,175,0.017142857142857144
UA07040050000080830,Маневицька,Ukr,148.12254901960785,12,216,0.05555555555555555
UA07040070000058434,Прилісненська,Eng,153.8,1,11,0.09090909090909091
UA07040070000058434,Прилісненська,Hist,143.37254901960785,8,59,0.13559322033898305
UA07040070000058434,Прилісненська,Math,140.28571428571428,13,48,0.2708333333333333
UA07040070000058434,Прилісненська,UML,149.53676470588235,4,72,0.05555555555555555
UA07040070000058434,Прилісненська,Ukr,146.4857142857143,4,74,0.05405405405405406
UA07040090000043197,Сошичненська,Eng,126,0,1,0
UA07040090000043197,Сошичненська,Hist,139.57692307692307,6,32,0.1875
UA07040090000043197,Сошичненська,Math,132.14285714285714,9,30,0.3
UA07040090000043197,Сошичненська,UML,145.91463414634146,1,42,0.023809523809523808
UA07040090000043197,Сошичненська,Ukr,146.82926829268294,2,43,0.046511627906976744
UA07060010000090019,Велимченська,Eng,186,0,1,0
UA07060010000090019,Велимченська,Hist,144,8,43,0.18604651162790697
UA07060010000090019,Велимченська,Math,128.30769230769232,12,38,0.3157894736842105
UA07060010000090019,Велимченська,UML,145.06060606060606,5,38,0.13157894736842105
UA07060010000090019,Велимченська,Ukr,143.1081081081081,6,43,0.13953488372093023
UA07060030000041840,Велицька,Eng,122,1,2,0.5
UA07060030000041840,Велицька,Hist,126.80952380952381,6,27,0.2222222222222222
UA07060030000041840,Велицька,Math,121.23076923076923,13,26,0.5
UA07060030000041840,Велицька,UML,127.78260869565217,2,25,0.08
UA07060030000041840,Велицька,Ukr,129,2,27,0.07407407407407407
UA07060050000091514,Вишнівська,Eng,140.13333333333333,0,15,0
UA07060050000091514,Вишнівська,Hist,134.78571428571428,3,31,0.0967741935483871
UA07060050000091514,Вишнівська,Math,133.8,6,31,0.1935483870967742
UA07060050000091514,Вишнівська,UML,145.44444444444446,0,36,0
UA07060050000091514,Вишнівська,Ukr,143.15,5,45,0.1111111111111111
UA07060070000063773,Голобська,Eng,124.5,0,4,0
UA07060070000063773,Голобська,Hist,133.21052631578948,3,22,0.13636363636363635
UA07060070000063773,Голобська,Math,138.8125,3,19,0.15789473684210525
UA07060070000063773,Голобська,UML,143.95238095238096,0,21,0
UA07060070000063773,Голобська,Ukr,147.45833333333334,3,27,0.1111111111111111
UA07060090000026043,Головненська,Eng,144.85714285714286,1,8,0.125
UA07060090000026043,Головненська,Hist,135.015625,6,38,0.15789473684210525
UA07060090000026043,Головненська,Math,134.6,15,35,0.42857142857142855
UA07060090000026043,Головненська,UML,152.67105263157896,6,44,0.13636363636363635
UA07060090000026043,Головненська,Ukr,148.92857142857142,4,46,0.08695652173913043
UA07060110000041168,Дубечненська,Eng,122.85714285714286,4,11,0.36363636363636365
UA07060110000041168,Дубечненська,Hist,137.91666666666666,3,45,0.06666666666666667
UA07060110000041168,Дубечненська,Math,124.44827586206897,12,41,0.2926829268292683
UA07060110000041168,Дубечненська,UML,159.12820512820514,1,40,0.025
UA07060110000041168,Дубечненська,Ukr,153.10204081632654,1,50,0.02
UA07060130000030797,Дубівська,Eng,144,1,17,0.058823529411764705
UA07060130000030797,Дубівська,Hist,143.66666666666666,5,20,0.25
UA07060130000030797,Дубівська,Math,145.04347826086956,5,28,0.17857142857142858
UA07060130000030797,Дубівська,UML,160.80769230769232,0,26,0
UA07060130000030797,Дубівська,Ukr,154.96875,1,33,0.030303030303030304
UA07060150000038564,Заболоттівська,Eng,132.88888888888889,1,10,0.1
UA07060150000038564,Заболоттівська,Hist,140.12698412698413,4,67,0.05970149253731343
UA07060150000038564,Заболоттівська,Math,137.13636363636363,19,63,0.30158730158730157
UA07060150000038564,Заболоттівська,UML,157.07692307692307,3,55,0.05454545454545454
UA07060150000038564,Заболоттівська,Ukr,154.2394366197183,6,77,0.07792207792207792
UA07060170000059479,Забродівська,Eng,139.1,2,12,0.16666666666666666
UA07060170000059479,Забродівська,Hist,145.14655172413794,4,62,0.06451612903225806
UA07060170000059479,Забродівська,Math,145.14634146341464,12,53,0.22641509433962265
UA07060170000059479,Забродівська,UML,157.8507462686567,1,68,0.014705882352941176
UA07060170000059479,Забродівська,Ukr,153.95890410958904,2,75,0.02666666666666667
UA07060190000036342,Ковельська,Eng,155.8709677419355,2,188,0.010638297872340425
UA07060190000036342,Ковельська,Hist,150.97549019607843,16,220,0.07272727272727272
UA07060190000036342,Ковельська,Math,154.32286995515696,42,265,0.15849056603773584
UA07060190000036342,Ковельська,UML,160.57867132867133,5,291,0.01718213058419244
UA07060190000036342,Ковельська,Ukr,160.41954022988506,5,353,0.014164305949008499
UA07060210000030014,Колодяжненська,Eng,110,2,5,0.4
UA07060210000030014,Колодяжненська,Hist,139.84615384615384,7,20,0.35
UA07060210000030014,Колодяжненська,Math,129.35714285714286,5,19,0.2631578947368421
UA07060210000030014,Колодяжненська,UML,144.2941176470588,2,19,0.10526315789473684
UA07060210000030014,Колодяжненська,Ukr,140.71428571428572,1,22,0.045454545454545456
UA07060230000029166,Луківська,Eng,171,1,2,0.5
UA07060230000029166,Луківська,Hist,154,2,9,0.2222222222222222
UA07060230000029166,Луківська,Math,148.66666666666666,2,11,0.18181818181818182
UA07060230000029166,Луківська,UML,160.95833333333334,0,12,0
UA07060230000029166,Луківська,Ukr,159.15384615384616,0,13,0
UA07060250000039902,Люблинецька,Eng,157.5,0,6,0
UA07060250000039902,Люблинецька,Hist,141.39285714285714,1,29,0.034482758620689655
UA07060250000039902,Люблинецька,Math,135.61904761904762,5,26,0.19230769230769232
UA07060250000039902,Люблинецька,UML,161.5952380952381,2,23,0.08695652173913043
UA07060250000039902,Люблинецька,Ukr,148.73333333333332,3,33,0.09090909090909091
UA07060270000021892,Любомльська,Eng,156.02083333333334,11,59,0.1864406779661017
UA07060270000021892,Любомльська,Hist,141.48275862068965,15,102,0.14705882352941177
UA07060270000021892,Любомльська,Math,139.7058823529412,33,118,0.2796610169491525
UA07060270000021892,Любомльська,UML,156.73181818181817,6,116,0.05172413793103448
UA07060270000021892,Любомльська,Ukr,155.42857142857142,6,139,0.04316546762589928
UA07060290000054842,Поворська,Eng,162,0,2,0
UA07060290000054842,Поворська,Hist,126.2,0,10,0
UA07060290000054842,Поворська,Math,134.14285714285714,5,12,0.4166666666666667
UA07060290000054842,Поворська,UML,148.55,1,11,0.09090909090909091
UA07060290000054842,Поворська,Ukr,144.36363636363637,1,12,0.08333333333333333
UA07060310000037369,Ратнівська,Eng,135.9655172413793,9,38,0.23684210526315788
UA07060310000037369,Ратнівська,Hist,138.19396551724137,31,147,0.2108843537414966
UA07060310000037369,Ратнівська,Math,138.28846153846155,44,148,0.2972972972972973
UA07060310000037369,Ратнівська,UML,148.31205673758865,8,149,0.053691275167785234
UA07060310000037369,Ратнівська,Ukr,146.96407185628743,12,179,0.0670391061452514
UA07060330000052414,Рівненська,Eng,173.5,0,2,0
UA07060330000052414,Рівненська,Hist,128.6315789473684,5,24,0.20833333333333334
UA07060330000052414,Рівненська,Math,134.83333333333334,6,18,0.3333333333333333
UA07060330000052414,Рівненська,UML,140.07142857142858,2,16,0.125
UA07060330000052414,Рівненська,Ukr,140.16,2,27,0.07407407407407407
UA07060350000084520,Самарівська,Eng,130.92307692307693,2,15,0.13333333333333333
UA07060350000084520,Самарівська,Hist,138.63333333333333,9,54,0.16666666666666666
UA07060350000084520,Самарівська,Math,133.27272727272728,24,57,0.42105263157894735
UA07060350000084520,Самарівська,UML,150.609756097561,2,43,0.046511627906976744
UA07060350000084520,Самарівська,Ukr,142.39285714285714,4,60,0.06666666666666667
UA07060370000022360,Сереховичівська,Eng,129.5,0,2,0
UA07060370000022360,Сереховичівська,Hist,126,0,8,0
UA07060370000022360,Сереховичівська,Math,144.5,0,4,0
UA07060370000022360,Сереховичівська,UML,162.625,1,9,0.1111111111111111
UA07060370000022360,Сереховичівська,Ukr,162.875,1,9,0.1111111111111111
UA07060390000098670,Смідинська,Eng,131,1,2,0.5
UA07060390000098670,Смідинська,Hist,138.625,0,8,0
UA07060390000098670,Смідинська,Math,132.4,0,5,0
UA07060390000098670,Смідинська,UML,151.375,1,9,0.1111111111111111
UA07060390000098670,Смідинська,Ukr,148.625,2,10,0.2
UA07060410000041366,Старовижівська,Eng,155.95652173913044,2,25,0.08
UA07060410000041366,Старовижівська,Hist,141.52941176470588,8,42,0.19047619047619047
UA07060410000041366,Старовижівська,Math,137.2258064516129,9,40,0.225
UA07060410000041366,Старовижівська,UML,154.20833333333334,4,52,0.07692307692307693
UA07060410000041366,Старовижівська,Ukr,151.9433962264151,2,55,0.03636363636363636
UA07060430000041345,Турійська,Eng,139.24,5,30,0.16666666666666666
UA07060430000041345,Турійська,Hist,136.015873015873,11,74,0.14864864864864866
UA07060430000041345,Турійська,Math,133.41509433962264,25,78,0.32051282051282054
UA07060430000041345,Турійська,UML,144.1865671641791,5,72,0.06944444444444445
UA07060430000041345,Турійська,Ukr,143.10714285714286,5,89,0.056179775280898875
UA07060450000051170,Шацька,Eng,147.44,0,25,0
UA07060450000051170,Шацька,Hist,142.25384615384615,17,82,0.2073170731707317
UA07060450000051170,Шацька,Math,149.83333333333334,18,84,0.21428571428571427
UA07060450000051170,Шацька,UML,153.28125,2,82,0.024390243902439025
UA07060450000051170,Шацька,Ukr,148.71559633027522,5,114,0.043859649122807015
UA07080010000062933,Берестечківська,Eng,161.5,0,6,0
UA07080010000062933,Берестечківська,Hist,150.04166666666666,2,26,0.07692307692307693
UA07080010000062933,Берестечківська,Math,143.89285714285714,8,36,0.2222222222222222
UA07080010000062933,Берестечківська,UML,162.13333333333333,2,32,0.0625
UA07080010000062933,Берестечківська,Ukr,159.11428571428573,2,37,0.05405405405405406
UA07080030000051738,Боратинська,Eng,137.5,0,14,0
UA07080030000051738,Боратинська,Hist,144.51470588235293,7,41,0.17073170731707318
UA07080030000051738,Боратинська,Math,133.69444444444446,8,44,0.18181818181818182
UA07080030000051738,Боратинська,UML,153.2972972972973,1,38,0.02631578947368421
UA07080030000051738,Боратинська,Ukr,148,1,58,0.017241379310344827
UA07080050000014573,Городищенська,Eng,140.5,0,2,0
UA07080050000014573,Городищенська,Hist,136.73684210526315,7,26,0.2692307692307692
UA07080050000014573,Городищенська,Math,122.85714285714286,11,25,0.44
UA07080050000014573,Городищенська,UML,137.64705882352942,4,21,0.19047619047619047
UA07080050000014573,Городищенська,Ukr,134.45833333333334,6,30,0.2
UA07080070000052255,Горохівська,Eng,142.33333333333334,3,39,0.07692307692307693
UA07080070000052255,Горохівська,Hist,141.2434210526316,11,87,0.12643678160919541
UA07080070000052255,Горохівська,Math,139.92207792207793,25,102,0.24509803921568626
UA07080070000052255,Горохівська,UML,146.7828282828283,6,105,0.05714285714285714
UA07080070000052255,Горохівська,Ukr,147.72131147540983,8,130,0.06153846153846154
UA07080090000017614,Доросинівська,Eng,165.33333333333334,1,4,0.25
UA07080090000017614,Доросинівська,Hist,133.3684210526316,2,21,0.09523809523809523
UA07080090000017614,Доросинівська,Math,134.33333333333334,7,22,0.3181818181818182
UA07080090000017614,Доросинівська,UML,139.6315789473684,0,19,0
