register_number,start,end,active_2402,hromada_code.x,hromada_name.x,hromada_code.y,hromada_name.y
270,2018-10-07,2023-04-10,1,UA53080350000070563,Опішнянська,UA53080090000014431,Зіньківська
274,2019-01-01,2023-04-10,1,UA73040110000040354,Недобоївська,UA73040190000062796,Хотинська
274,2019-01-01,2023-04-10,1,UA73040110000040354,Недобоївська,UA73040050000080963,Клішковецька
274,2019-01-01,2023-04-10,1,UA73040190000062796,Хотинська,UA73040110000040354,Недобоївська
274,2019-01-01,2023-04-10,1,UA73040190000062796,Хотинська,UA73040050000080963,Клішковецька
274,2019-01-01,2023-04-10,1,UA73040050000080963,Клішковецька,UA73040110000040354,Недобоївська
274,2019-01-01,2023-04-10,1,UA73040050000080963,Клішковецька,UA73040190000062796,Хотинська
276,2018-11-10,2023-04-10,1,UA61040470000038207,Теребовлянська,UA61040190000027979,Золотниківська
276,2018-11-10,2023-04-10,1,UA61040470000038207,Теребовлянська,UA61040210000084270,Іванівська
276,2018-11-10,2023-04-10,1,UA61040470000038207,Теребовлянська,UA61040290000047781,Микулинецька
278,2018-11-23,2023-04-10,1,UA71060110000085867,Іваньківська,UA71020290000032540,Тальнівська
278,2018-11-23,2023-04-10,1,UA71020290000032540,Тальнівська,UA71060110000085867,Іваньківська
279,2019-02-06,2023-04-10,1,UA14160070000097326,Добропільська,UA14120150000071686,Новодонецька
281,2018-11-01,2023-04-10,1,UA59040050000033127,Грунська,UA59040090000041737,Комишанська
281,2018-11-01,2023-04-10,1,UA59040050000033127,Грунська,UA59040150000076482,Чернеччинська
281,2018-11-01,2023-04-10,1,UA59040090000041737,Комишанська,UA59040050000033127,Грунська
281,2018-11-01,2023-04-10,1,UA59040090000041737,Комишанська,UA59040150000076482,Чернеччинська
292,2019-01-01,2022-12-31,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
292,2019-01-01,2022-12-31,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
293,2019-01-01,2024-01-01,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
293,2019-01-01,2024-01-01,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
294,2019-01-01,2024-01-01,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
294,2019-01-01,2024-01-01,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
295,2018-12-12,2023-04-10,1,UA59040150000076482,Чернеччинська,UA59040090000041737,Комишанська
295,2018-12-12,2023-04-10,1,UA59040090000041737,Комишанська,UA59040150000076482,Чернеччинська
300,2019-01-01,2023-04-10,1,UA23060290000024046,Таврійська,UA23060090000082326,Комишуваська
308,2019-01-01,2023-01-01,1,UA23100210000086911,Преображенська,UA23100130000058758,Малотокмачанська
308,2019-01-01,2023-01-01,1,UA23100130000058758,Малотокмачанська,UA23100210000086911,Преображенська
312,2019-01-01,2024-01-01,1,UA14120090000098500,Краматорська,UA14120010000096882,Андріївська
320,2019-01-11,2022-12-31,1,UA65060190000091058,Присиваська,UA65060230000076026,Тавричанська
320,2019-01-11,2022-12-31,1,UA65060190000091058,Присиваська,UA65060010000033335,Асканія-Нова
320,2019-01-11,2022-12-31,1,UA65060230000076026,Тавричанська,UA65060190000091058,Присиваська
320,2019-01-11,2022-12-31,1,UA65060230000076026,Тавричанська,UA65060010000033335,Асканія-Нова
341,2019-01-18,2023-04-10,1,UA53080470000053547,Щербанівська,UA53080430000085474,Терешківська
341,2019-01-18,2023-04-10,1,UA53080470000053547,Щербанівська,UA53080150000085889,Коломацька
341,2019-01-18,2023-04-10,1,UA53080470000053547,Щербанівська,UA53080230000047239,Мачухівська
341,2019-01-18,2023-04-10,1,UA53080430000085474,Терешківська,UA53080470000053547,Щербанівська
341,2019-01-18,2023-04-10,1,UA53080430000085474,Терешківська,UA53080150000085889,Коломацька
341,2019-01-18,2023-04-10,1,UA53080430000085474,Терешківська,UA53080230000047239,Мачухівська
341,2019-01-18,2023-04-10,1,UA53080150000085889,Коломацька,UA53080470000053547,Щербанівська
341,2019-01-18,2023-04-10,1,UA53080150000085889,Коломацька,UA53080430000085474,Терешківська
341,2019-01-18,2023-04-10,1,UA53080150000085889,Коломацька,UA53080230000047239,Мачухівська
341,2019-01-18,2023-04-10,1,UA53080230000047239,Мачухівська,UA53080470000053547,Щербанівська
341,2019-01-18,2023-04-10,1,UA53080230000047239,Мачухівська,UA53080430000085474,Терешківська
341,2019-01-18,2023-04-10,1,UA53080230000047239,Мачухівська,UA53080150000085889,Коломацька
355,2019-02-25,2023-04-10,1,UA46020030000019252,Дрогобицька,UA46020010000073886,Бориславська
355,2019-02-25,2023-04-10,1,UA46020010000073886,Бориславська,UA46020030000019252,Дрогобицька
359,2019-04-02,2022-12-31,1,UA05040150000077146,Ободівська,UA05040250000027965,Тростянецька
359,2019-04-02,2022-12-31,1,UA05040150000077146,Ободівська,UA05040270000051651,Чечельницька
359,2019-04-02,2022-12-31,1,UA05040250000027965,Тростянецька,UA05040150000077146,Ободівська
359,2019-04-02,2022-12-31,1,UA05040250000027965,Тростянецька,UA05040270000051651,Чечельницька
359,2019-04-02,2022-12-31,1,UA05040270000051651,Чечельницька,UA05040150000077146,Ободівська
359,2019-04-02,2022-12-31,1,UA05040270000051651,Чечельницька,UA05040250000027965,Тростянецька
363,2019-03-13,2023-04-10,1,UA53080330000062155,Новоселівська,UA53080370000025447,Полтавська
363,2019-03-13,2023-04-10,1,UA53080330000062155,Новоселівська,UA53080430000085474,Терешківська
363,2019-03-13,2023-04-10,1,UA53080370000025447,Полтавська,UA53080330000062155,Новоселівська
363,2019-03-13,2023-04-10,1,UA53080370000025447,Полтавська,UA53080430000085474,Терешківська
363,2019-03-13,2023-04-10,1,UA53080430000085474,Терешківська,UA53080330000062155,Новоселівська
363,2019-03-13,2023-04-10,1,UA53080430000085474,Терешківська,UA53080370000025447,Полтавська
367,2019-03-22,2023-04-10,1,UA05020010000053508,Агрономічна,UA05020310000080026,Якушинецька
367,2019-03-22,2023-04-10,1,UA05020310000080026,Якушинецька,UA05020010000053508,Агрономічна
384,2019-04-01,2023-04-10,1,UA53020150000098867,Оболонська,UA53020230000086353,Семенівська
384,2019-04-01,2023-04-10,1,UA53020230000086353,Семенівська,UA53020150000098867,Оболонська
390,2019-01-01,2023-04-10,1,UA53060190000015369,Лохвицька,UA53060130000040567,Заводська
390,2019-01-01,2023-04-10,1,UA53060130000040567,Заводська,UA53060190000015369,Лохвицька
393,2019-10-01,2023-04-10,1,UA61040490000035010,Тернопільська,UA61040010000042862,Байковецька
393,2019-10-01,2023-04-10,1,UA61040010000042862,Байковецька,UA61040490000035010,Тернопільська
394,2019-03-29,2023-04-10,1,UA18040270000050167,Курненська,UA18040430000080827,Пулинська
394,2019-03-29,2023-04-10,1,UA18040430000080827,Пулинська,UA18040270000050167,Курненська
395,2019-03-29,2023-04-10,1,UA18040270000050167,Курненська,UA18040430000080827,Пулинська
395,2019-03-29,2023-04-10,1,UA18040430000080827,Пулинська,UA18040270000050167,Курненська
409,2018-12-28,2023-04-10,1,UA46080070000035761,Новокалинівська,UA46080110000050484,Рудківська
409,2018-12-28,2023-04-10,1,UA46080110000050484,Рудківська,UA46080070000035761,Новокалинівська
412,2019-06-03,2023-04-10,1,UA46100230000047305,Стрийська,UA46100130000048262,Моршинська
412,2019-06-03,2023-04-10,1,UA46100230000047305,Стрийська,UA46100030000016064,Грабовецько-Дулібівська
412,2019-06-03,2023-04-10,1,UA46100130000048262,Моршинська,UA46100230000047305,Стрийська
412,2019-06-03,2023-04-10,1,UA46100130000048262,Моршинська,UA46100030000016064,Грабовецько-Дулібівська
412,2019-06-03,2023-04-10,1,UA46100030000016064,Грабовецько-Дулібівська,UA46100230000047305,Стрийська
412,2019-06-03,2023-04-10,1,UA46100030000016064,Грабовецько-Дулібівська,UA46100130000048262,Моршинська
415,2019-07-01,2023-04-10,1,UA46060350000036006,Підберізцівська,UA46060030000020652,Великолюбінська
416,2019-06-03,2023-04-10,1,UA48080130000028458,Первомайська,UA48080070000061107,Кам’яномостівська
425,2019-06-01,2022-06-01,1,UA05020170000049432,Немирівська,UA05040010000022470,Бершадська
428,2019-06-01,2022-06-01,1,UA05020170000049432,Немирівська,UA05100010000023453,Брацлавська
428,2019-06-01,2022-06-01,1,UA05100010000023453,Брацлавська,UA05020170000049432,Немирівська
429,2019-06-01,2022-06-01,1,UA05020170000049432,Немирівська,UA05100010000023453,Брацлавська
429,2019-06-01,2022-06-01,1,UA05100010000023453,Брацлавська,UA05020170000049432,Немирівська
431,2019-06-01,2022-06-01,1,UA05020170000049432,Немирівська,UA05100010000023453,Брацлавська
431,2019-06-01,2022-06-01,1,UA05100010000023453,Брацлавська,UA05020170000049432,Немирівська
432,2019-06-01,2022-06-01,1,UA05020170000049432,Немирівська,UA05100010000023453,Брацлавська
432,2019-06-01,2022-06-01,1,UA05100010000023453,Брацлавська,UA05020170000049432,Немирівська
435,2019-06-10,2022-12-31,1,UA23100210000086911,Преображенська,UA23100130000058758,Малотокмачанська
435,2019-06-10,2022-12-31,1,UA23100130000058758,Малотокмачанська,UA23100210000086911,Преображенська
442,2019-08-01,2022-08-01,1,UA05020170000049432,Немирівська,UA05040190000039450,Райгородська
442,2019-08-01,2022-08-01,1,UA05040190000039450,Райгородська,UA05020170000049432,Немирівська
446,2019-07-01,2024-07-01,1,UA68020050000040518,Дунаєвецька,UA68020170000033495,Новодунаєвецька
447,2019-07-01,2024-07-01,1,UA68020050000040518,Дунаєвецька,UA68020150000089666,Маківська
448,2019-07-01,2024-07-01,1,UA68020050000040518,Дунаєвецька,UA68020250000080044,Смотрицька
453,2019-08-01,2023-08-01,1,UA07020210000033081,Устилузька,UA07020050000082369,Зимнівська
453,2019-08-01,2023-08-01,1,UA07020210000033081,Устилузька,UA07020150000092012,Оваднівська
453,2019-08-01,2023-08-01,1,UA07020210000033081,Устилузька,UA07020010000096841,Володимир-Волинська
460,2020-01-01,2023-04-10,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA68020110000071202,Кам’янець-Подільська
460,2020-01-01,2023-04-10,1,UA68020110000071202,Кам’янець-Подільська,UA68020230000069135,Слобідсько-Кульчієвецька
462,2019-08-19,2023-04-10,1,UA59060030000069916,Вільшанська,UA59060090000012687,Недригайлівська
463,2019-08-21,2023-04-10,1,UA59060050000060884,Коровинська,UA59060090000012687,Недригайлівська
472,2019-08-01,2022-08-01,1,UA07080170000013585,Луцька,UA07080030000051738,Боратинська
472,2019-08-01,2022-08-01,1,UA07080030000051738,Боратинська,UA07080170000013585,Луцька
476,2019-09-19,2023-04-10,1,UA53080230000047239,Мачухівська,UA53080470000053547,Щербанівська
