hromada_code,hromada_name,year,budget_planned,budget_executed,budget_executed_2015
UA59080270000073662,Сумська,2015,92079.15,69178.14826,69178.14826
UA59080270000073662,Сумська,2016,37466.574,37465.47,34371.99082568807
UA59080270000073662,Сумська,2017,30273.926,27808.278,22426.03064516129
UA59080270000073662,Сумська,2018,29890.248,13000.712,8553.1
UA59080270000073662,Сумська,2019,113943.482,100271.796,62280.61863354037
UA59080270000073662,Сумська,2020,155506.153,119359.121,71472.52754491018
UA59080270000073662,Сумська,2021,121750.859,118971.403,60391.57512690355
UA59080290000021284,Хотінська,2017,5000,0,0
UA59080290000021284,Хотінська,2018,8106.523,8097.19,5327.098684210526
UA59100010000064812,Березівська,2016,6175.185,6103.92514,5599.931321100918
UA59100010000064812,Березівська,2017,1428,1419.586,1144.8274193548386
UA59100010000064812,Березівська,2018,1287,1262.235,830.4177631578947
UA59100030000078744,Глухівська,2015,3058.316,3058.316,3058.316
UA59100030000078744,Глухівська,2016,1752.932,1078.922,989.8366972477064
UA59100030000078744,Глухівська,2017,2008.693,1894.6109999999999,1527.9120967741935
UA59100030000078744,Глухівська,2021,9326.172,9099.844,4619.210152284264
UA59100050000059594,Дружбівська,2017,1081.305,1058.747,853.8282258064517
UA59100050000059594,Дружбівська,2018,2790.812,2311.066,1520.4381578947366
UA59100050000059594,Дружбівська,2019,9800,9800,6086.95652173913
UA59100070000019079,Есманьська,2016,1130.156,627.26,575.4678899082568
UA59100070000019079,Есманьська,2017,667.394,655.9,528.9516129032257
UA59100070000019079,Есманьська,2018,623.725,616.861,405.8296052631579
UA59100090000041284,Зноб-Новгородська,2015,2020,2020,2020
UA59100090000041284,Зноб-Новгородська,2016,330.319,330.319,303.04495412844034
UA59100090000041284,Зноб-Новгородська,2017,2567.775,1752.259,1413.1120967741936
UA59100090000041284,Зноб-Новгородська,2018,1675.7549999999999,626.971,412.4809210526316
UA59100090000041284,Зноб-Новгородська,2019,1003.68,1003.68,623.4037267080745
UA59100110000012703,Свеська,2016,2297.34,2297.34,2107.651376146789
UA59100110000012703,Свеська,2017,134.863,132.548,106.89354838709677
UA59100130000041016,Середино-Будська,2017,4300,0,0
UA59100130000041016,Середино-Будська,2018,5752.572,1930.31,1269.9407894736842
UA59100130000041016,Середино-Будська,2019,18822.262,17232.665999999997,10703.519254658382
UA59100130000041016,Середино-Будська,2020,1581.074,1581.074,946.7508982035929
UA59100150000074932,Шалигинська,2016,774.787,559.281,513.1018348623852
UA59100150000074932,Шалигинська,2017,2331.469,2279.665,1838.4395161290322
UA59100170000093676,Шосткинська,2015,100,100,100
UA59100170000093676,Шосткинська,2016,15240.431,15215.863000000001,13959.507339449541
UA59100170000093676,Шосткинська,2017,30419.76,27982.208,22566.296774193546
UA59100170000093676,Шосткинська,2018,29329.252,17144.349,11279.176973684209
UA59100170000093676,Шосткинська,2019,46064.329,42901.854,26647.114285714284
UA59100170000093676,Шосткинська,2020,18155.957,17060.934,10216.128143712576
UA59100170000093676,Шосткинська,2021,23185.679,23185.657,11769.369035532995
UA59100190000010734,Ямпільська,2017,1039.908,949.7470000000001,765.9250000000001
UA61020010000028670,Борсуківська,2020,1200,1192.504,714.074251497006
UA61020030000060484,Великодедеркальська,2015,3874.381,3867.989,3867.989
UA61020030000060484,Великодедеркальська,2016,3023.68,3023.43,2773.7889908256875
UA61020030000060484,Великодедеркальська,2017,1601.9,1601.9,1291.8548387096776
UA61020030000060484,Великодедеркальська,2019,3000,2995.887,1860.7993788819876
UA61020030000060484,Великодедеркальська,2020,1113.983,727.143,435.41497005988026
UA61020050000098539,Вишнівецька,2016,523.91,523.91,480.65137614678895
UA61020050000098539,Вишнівецька,2017,217.511,217.511,175.41209677419354
UA61020070000092368,Кременецька,2015,2851.1,2840.9030000000002,2840.9030000000002
UA61020070000092368,Кременецька,2017,6415.442,6297.384,5078.535483870968
UA61020070000092368,Кременецька,2018,24898.818,13003.238,8554.761842105263
UA61020070000092368,Кременецька,2019,14523.844,14506.36,9010.16149068323
UA61020090000020422,Лановецька,2015,8458.747,6928.749,6928.749
UA61020090000020422,Лановецька,2016,11893.018,11893.018,10911.025688073394
UA61020090000020422,Лановецька,2017,5705.606,4888.42,3942.2741935483873
UA61020090000020422,Лановецька,2018,801.782,0,0
UA61020090000020422,Лановецька,2019,11949.486,11946.554,7420.219875776397
UA61020090000020422,Лановецька,2020,7800.048,7800.048,4670.687425149701
UA61020090000020422,Лановецька,2021,5750.946,5750.94584,2919.261847715736
UA61020130000037505,Почаївська,2015,417.9,315.403,315.403
UA61020130000037505,Почаївська,2016,9423.636,9202.922,8443.047706422018
UA61020130000037505,Почаївська,2017,1868.8580000000002,1846.9479999999999,1489.474193548387
UA61020130000037505,Почаївська,2020,767.819,0,0
UA61020130000037505,Почаївська,2021,8550.262,8036.245,4079.312182741117
UA61020150000036935,Шумська,2015,2420,2420,2420
UA61020150000036935,Шумська,2016,467.627,467.527,428.92385321100915
UA61020150000036935,Шумська,2017,4552.808,4314.226000000001,3479.2145161290327
UA61020150000036935,Шумська,2019,4429.624,4426.726,2749.519254658385
UA61020150000036935,Шумська,2020,1000,999.764,598.6610778443114
UA61020150000036935,Шумська,2021,3000,2999.832,1522.7573604060913
UA61040010000042862,Байковецька,2015,959,959,959
UA61040010000042862,Байковецька,2016,732.7090000000001,663.0719,608.3228440366972
UA61040010000042862,Байковецька,2017,1296.7,1290.709,1040.8943548387097
UA61040010000042862,Байковецька,2020,4200,4200,2514.9700598802397
UA61040030000060956,Бережанська,2015,2748.4,2737.1400000000003,2737.1400000000003
UA61040030000060956,Бережанська,2016,1807.194,1807.1695,1657.9536697247704
UA61040030000060956,Бережанська,2018,6554.314,5446.908,3583.492105263158
UA61040030000060956,Бережанська,2019,23000,22999.604,14285.468322981365
UA61040030000060956,Бережанська,2020,18593.73,18590.586,11132.0874251497
UA61040030000060956,Бережанська,2021,45991.982,45991.98,23346.182741116754
UA61040050000096355,Білецька,2015,1106.245,1106.245,1106.245
UA61040050000096355,Білецька,2017,1096.794,1081.734,872.366129032258
UA61040050000096355,Білецька,2018,1263.076,999.028,657.2552631578948
UA61040050000096355,Білецька,2019,8000,7999.862,4968.858385093167
UA61040050000096355,Білецька,2020,28358.713,28358.712,16981.264670658682
UA61040070000079091,Великоберезовицька,2015,1475.4,1442.566,1442.566
UA61040070000079091,Великоберезовицька,2017,2432.248,2379.003,1918.550806451613
UA61040070000079091,Великоберезовицька,2018,10000,2300,1513.157894736842
UA61040070000079091,Великоберезовицька,2019,10000,10000,6211.180124223602
UA61040070000079091,Великоберезовицька,2020,3000,2974.762,1781.2946107784433
UA61040090000047241,Великобірківська,2015,766.715,691.368,691.368
UA61040110000010646,Великогаївська,2017,7017.635,6894.913,5560.413709677419
UA61040110000010646,Великогаївська,2018,96.266,0,0
UA61040130000085402,Залозецька,2017,719.813,719.813,580.4943548387097
UA61040130000085402,Залозецька,2018,2686.615,2623.615,1726.0624999999998
UA61040150000098181,Збаразька,2015,28526.04,28078.276,28078.276
UA61040150000098181,Збаразька,2016,2765.61,2749.7669,2522.7219266055044
UA61040150000098181,Збаразька,2017,11274.624,11055.334,8915.591935483872
UA61040150000098181,Збаразька,2018,44087.664,20201.093999999997,13290.193421052629
UA61040150000098181,Збаразька,2019,30821.59,30163.136,18734.867080745338
UA61040170000086062,Зборівська,2015,856,856,856
UA61040170000086062,Зборівська,2016,3393.955,3174.444,2912.333944954128
UA61040170000086062,Зборівська,2017,1037.934,1032.631,832.7669354838711
UA61040190000027979,Золотниківська,2015,5015.98,5000.553,5000.553
UA61040190000027979,Золотниківська,2018,3671.295,1370,901.3157894736842
UA61040190000027979,Золотниківська,2019,1902.874,1902.874,1181.9093167701863
UA61040230000060213,Козівська,2015,6457,6453.615,6453.615
UA61040230000060213,Козівська,2016,3762.08,3762.08,3451.4495412844035
UA61040230000060213,Козівська,2017,4474.13,4396.254,3545.366129032258
UA61040230000060213,Козівська,2018,6450,6450,4243.421052631579
UA61040230000060213,Козівська,2019,14083.899,13997.958999999999,8694.384472049689
UA61040230000060213,Козівська,2020,8000,8000,4790.419161676647
UA61040230000060213,Козівська,2021,4299.939,4299.939,2182.710152284264
UA61040250000021345,Козлівська,2017,2572.807,2334.916,1882.9967741935486
UA61040250000021345,Козлівська,2018,183.76,0,0
UA61040250000021345,Козлівська,2020,6650.062,5011.671,3001.0005988023954
UA61040290000047781,Микулинецька,2016,3560.932,3560.932,3266.9100917431188
UA61040290000047781,Микулинецька,2019,3262.767,3260.106,2024.910559006211
UA61040290000047781,Микулинецька,2020,10018.548999999999,5581.254,3342.068263473054
UA61040310000059301,Нараївська,2016,994.5450000000001,991.799,909.9073394495412
UA61040310000059301,Нараївська,2017,2987.68,2899.062,2337.9532258064514
UA61040350000078247,Підволочиська,2017,3075.3050000000003,3001.3450000000003,2420.4395161290327
UA61040370000060170,Підгаєцька,2016,7678.36,7678.064,7044.095412844036
UA61040370000060170,Підгаєцька,2017,1044,1044,841.9354838709678
UA61040370000060170,Підгаєцька,2018,2800.039,2744.704,1805.7263157894738
UA61040390000066619,Підгороднянська,2016,2000,1985.237,1821.3183486238531
UA61040390000066619,Підгороднянська,2017,2902.176,2902.176,2340.4645161290323
UA61040390000066619,Підгороднянська,2020,17122.54,12245.266,7332.4946107784435
UA61040390000066619,Підгороднянська,2021,9569.978,9569.97773,4857.856715736041
UA61040410000065219,Саранчуківська,2016,2013.8220000000001,2013.8175,1847.538990825688
UA61040410000065219,Саранчуківська,2017,1173.06,1173,945.9677419354839
UA61040430000018305,Скалатська,2015,11341.772,11341.772,11341.772
UA61040450000064468,Скориківська,2018,7487.268,7487.268,4925.8342105263155
UA61040450000064468,Скориківська,2019,2000,2000,1242.2360248447205
UA61040450000064468,Скориківська,2020,6395.178,6295.548,3769.7892215568863
UA61040470000038207,Теребовлянська,2017,10286.333,9704.493,7826.204032258065
UA61040470000038207,Теребовлянська,2018,17208.1,8746.101999999999,5754.014473684209
UA61040470000038207,Теребовлянська,2019,16104.431,16086.395,9991.549689440993
UA61040470000038207,Теребовлянська,2020,10079.212,10079.212,6035.45628742515
UA61040470000038207,Теребовлянська,2021,11442.932,11442.932,5808.594923857869
UA61040490000035010,Тернопільська,2015,45748,42347.945999999996,42347.945999999996
UA61040490000035010,Тернопільська,2016,48658.69,48591.62,44579.46788990826
UA61040490000035010,Тернопільська,2017,48252.971999999994,27195.678,21931.998387096774
UA61040490000035010,Тернопільська,2018,119921.898,78784.652,51832.007894736846
UA61040490000035010,Тернопільська,2019,99362.312,94915.59599999999,58953.78633540372
UA61040490000035010,Тернопільська,2020,56822.056,41055.83,24584.329341317367
