"hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","square","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_popultaion_2022","urban_popultaion_2022.x","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total_2021","income_transfert_2021","income_military_2021","income_pdfo_2021","income_unified_tax_2021","income_property_tax_2021","income_excise_duty_2021","income_own_2021","own_income_prop_2021","transfert_prop_2021","military_tax_prop_2021","pdfo_prop_2021","unified_tax_prop_2021","property_tax_prop_2021","excise_duty_prop_2021","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_adapt","dfrr_executed","turnout_2020","sex_head","age_head","education_head","incumbent","rda","not_from_here","party","enterpreuner","unemployed","priv_work","polit_work","communal_work","ngo_work","party_national_winner","no_party","male","high_educ","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","urban_popultaion_2022.y","declarations_pct","urban_declarations_pct","train_station"
"UA71020250000078192","Селищенська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Селищенська сільська громада",0,"UA71020250010017952","Селище",49.3280428,31.1502461,108.4,16,267.4,219.464066303768,306.58755670321,328.104459855827,NA,NA,NA,NA,NA,1,NA,0,6279,0,0,2.3507e+10,"Бюджет Селищенської сільської територіальної громади","Cherkassy","Center","C",21881.86979,8136.894,0,8501.89574,1515.4677,2974.64078,136.55522,13744.97579,3.18,1.82,0,1.92,0.36,0.69,0.04,0.32,0.13,-0.00999999999999998,11140.31511,18390.07783,7249.76272,35.8555031760481,-19.1337077610918,-23.0149924084254,3.88128464733365,91.05,0.480307748671918,"male",56,"higher",0,0,1,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-02-19",2017,1830.91666666667,1,0,0,0,0,NA,4660,2371,2289,0.51,0.49,0,4660,0,1,1201,0.26,3558,0.76,0,0.742156394330307,NA,0
"UA71020270000021083","Стеблівська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","селищна","Стеблівська селищна громада",0,"UA71020270010062561","Стеблів",49.40002,31.09509,104.1,16,260.8,210.850237570934,299.429967393174,328.043017436847,NA,NA,NA,NA,NA,1,NA,0,7110,3280,0.461322081575246,2.3505e+10,"Бюджет Стеблівської селищної територіальної громади","Cherkassy","Center","C",28119.94943,10519.084,0,11427.38165,1897.47905,3751.13454,93.93404,17600.86543,3.18,1.82,0,2.01,0.36,0.72,0,0.2,0.07,-0.09,15309.15793,23819.14693,8509.989,44.6932089920662,-9.43471380163659,-11.8681609747794,2.43344717314284,3993.995,0.442181450934186,"male",60,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,NA,5055,2868,2187,0.57,0.43,3825,1230,0.76,0.24,1283,0.25,3599,0.71,3280,0.710970464135021,1.16615853658537,0
"UA71020290000032540","Тальнівська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","міська","Тальнівська міська громада",0,"UA71020290010051536","Тальне",48.8889723,30.6980137,129.4,43,916.6,264.190160247155,361.062240110959,278.96507357826,NA,NA,NA,NA,NA,1,1,0,30665,12839,0.418685798141203,2.3504e+10,"Бюджет Тальнівської міської територіальної громади","Cherkassy","Center","C",132347.79267,48475.481,599.07206,37198.80789,10729.92056,18040.00869,3377.96647,83872.31167,3.21,1.79,0.02,1.43,0.45,0.72,0.12,0.01,0.12,-0.11,71621.31083,114861.51838,43240.20755,-3.74029109452156,-17.401514990834,-24.4277144037666,7.02619941293268,22526.164,0.337063135158103,"male",58,"higher",0,0,0,"Черкащани",0,0,0,1,0,0,0,0,1,1,39,0,0,0,0,0,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,943,28228,15363,12865,0.54,0.46,22853,5375,0.81,0.19,7958,0.28,20329,0.72,12839,0.920528289580955,1.7799672871719,1
"UA71020310000027379","Шевченківська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Шевченківська сільська громада",0,"UA71020310010046026","Шевченкове",49.19128,31.09062,108.7,9,140.1,233.651517167748,320.990417244412,317.905480254528,NA,NA,NA,NA,NA,1,NA,0,4545,0,0,2.3553e+10,"Бюджет Шевченківської сільської територіальної громади","Cherkassy","Center","C",14485.14221,7182.9827,0,4472.76665,1148.70066,1539.9951,22.97983,7302.15951,2.56,2.44,0,1.53,0.42,0.55,0,0.03,0.12,-0.16,6009.06253,11771.00353,5761.941,23.6532068847131,-40.3499492947257,-9.74584199984294,-30.6041072948827,NA,0.472752808988764,"male",56,"higher",1,0,0,"Самовисування",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,2497,1418,1079,0.57,0.43,0,2497,0,1,689,0.28,1670,0.67,0,0.549394939493949,NA,0
"UA71020330000027449","Шполянська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","міська","Шполянська міська громада",0,"UA71020330010098440","Шпола",49.0132605,31.393139,66.9,22,782.3,257.426795635161,321.80848695165,331.20086584366,NA,NA,NA,NA,NA,1,NA,0,33101,16323,0.493127095858131,2.3509e+10,"Бюджет Шполянської міської територіальної громади","Cherkassy","Center","C",138119.98983,51324.33894,362.51404,54301.94155,10450.6789,15175.08134,3618.82908,86795.65089,3.22,1.78,0,1.98,0.4,0.58,0.14,-0.11,0.0800000000000001,-0.19,77087.30948,123834.26548,46746.956,29.5607468820255,-27.2274008222361,-15.4340222595321,-11.793378562704,4534.998,0.380854278258481,"male",45,"higher",1,0,0,"Черкащани",1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,1,0,1,"2017-02-19",2017,1830.91666666667,1,0,0,0,0,786,30191,16622,13569,0.55,0.45,19557,10634,0.65,0.35,8660,0.29,21603,0.72,16323,0.912087248119392,1.19812534460577,1
"UA71040010000032874","Великохутірська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Великохутірська сільська громада",0,"UA71040010010045435","Великий Хутір",49.8664051,32.1191771,67.1,5,150.6,190.018600161683,215.46327476097,417.411501978032,NA,NA,NA,NA,NA,1,NA,0,3093,0,0,2.3532e+10,"Бюджет Великохутірської сільської територіальної громади","Cherkassy","Center","C",15692.60624,5235.513,0,3759.06917,1284.76636,4505.20702,346.29924,10457.09324,3.36,1.64,0,1.21,0.4,1.46,0.12,-0.02,0.13,-0.08,8585.76846,13475.36058,4889.59212,4.06697674214025,-10.8608088789666,-8.45791276626335,-2.40289611270326,NA,0.361391694725028,"female",63,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA71040030000055285","Вознесенська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Вознесенська сільська громада",0,"UA71040030010094831","Вознесенське",49.7583507,32.161154,56.6,8,107.1,201.740346786944,222.438590832273,414.60926291394,NA,NA,NA,NA,NA,1,NA,0,4916,0,0,2.3561e+10,"Бюджет Вознесенської сільської територіальної громади","Cherkassy","Center","C",18779.21877,7870.931,0,6640.90127,1315.34858,2463.89021,58.583,10908.28777,2.99,2.01,0,1.79,0.37,0.69,0,0.57,0.16,0.11,12452.54067,20111.56567,7659.025,68.437226051699,11.5651220076886,12.512700351743,-0.947578344054389,NA,0.388276670574443,"male",52,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,907,3003,1693,1310,0.56,0.44,0,3003,0,1,708,0.24,2113,0.7,0,0.610862489829129,NA,1
"UA71040050000016509","Гельмязівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Гельмязівська сільська громада",0,"UA71040050010078637","Гельмязів",49.8223009,31.836067,67.4,12,305.1,183.895499785117,233.156545644498,397.228334597054,NA,NA,NA,NA,NA,1,NA,0,7989,0,0,2.3562e+10,"Бюджет Гельмязівської сільської територіальної громади","Cherkassy","Center","C",37587.41595,16473.54,0,12674.51184,2612.56298,5212.05069,106.13762,21113.87595,2.87,2.13,0,1.73,0.34,0.7,0,0.52,0.19,0.27,22795.95865,34931.73865,12135.78,59.4125315686889,23.2063075482287,-9.81217047752984,33.0184780257585,NA,0.427372208064758,"male",47,"higher",0,0,0,"Черкащани",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,4958,2678,2280,0.54,0.46,0,4958,0,1,1683,0.34,3226,0.65,0,0.62060332957817,NA,0
"UA71040070000034468","Драбівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","селищна","Драбівська селищна громада",0,"UA71040070010090868","Драбів",49.9615236,32.1520869,79.8,18,471.6,182.670726868883,206.194083013621,424.534434658776,NA,NA,NA,NA,NA,NA,NA,0,15532,6085,0.391771825907803,2.3555e+10,"Бюджет Драбівської селищної територіальної громади","Cherkassy","Center","C",59109.34812,24224.479,432.63496,18883.97187,5621.92178,7596.40504,1543.53505,34884.86912,2.99,2.01,0.05,1.61,0.48,0.65,0.14,0.03,0.13,-0.11,35773.3194,56978.1814,21204.862,32.752313800794,-2.79503560945992,-5.64604657021095,2.85101096075103,10188.434,0.412878503268465,"female",49,"higher",0,0,0,"Черкащани",0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,3149,17787,9638,8149,0.54,0.46,14682,3105,0.83,0.17,4458,0.25,12862,0.72,6085,1.14518413597734,2.41281840591619,1
"UA71040090000047664","Золотоніська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","міська","Золотоніська міська громада",0,"UA71040090010057400","Золотоноша",49.6689719,32.0427439,43.8,15,410,205.953060689091,235.524898208871,402.601930967395,NA,NA,NA,NA,NA,1,NA,0,34914,27206,0.779228962593802,2.3565e+10,"Бюджет Золотоніської міської територіальної громади","Cherkassy","Center","C",139564.76655,45325.924,4295.38905,56478.75058,10811.14453,12845.61809,8631.66884,94238.84255,3.41,1.59,0.14,2.04,0.4,0.47,0.33,0.66,0.15,0.37,136151.75658,177096.93058,40945.174,18.7904093870265,-1.21421893437061,-11.0295313181455,9.81531238377487,88826.866,NA,"male",55,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,19,1,1,0,0,0,1,2,1,"2020-08-16",2020,556.916666666667,0,0,0,0,0,3928,37933,20409,17524,0.54,0.46,33121,4812,0.87,0.13,11272,0.3,27518,0.73,27206,1.08646961104428,1.21741527604205,1
"UA71040110000054881","Зорівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Зорівська сільська громада",0,"UA71040110010099461","Зорівка",49.8199838,32.2457318,76.6,9,173.8,199.387338567999,213.284544730971,423.101135464406,NA,NA,NA,NA,NA,1,NA,0,3617,0,0,2.3524e+10,"Бюджет Зорівської сільської територіальної громади","Cherkassy","Center","C",16054.85366,5114.771,0,6430.0901,1269.78201,2945.8596,15.55515,10940.08266,3.41,1.59,0,1.99,0.41,0.93,0,0.93,0.19,0.41,12231.38156,16850.85256,4619.471,29.7546577716424,-13.5952221146854,26.0869344105116,-39.682156525197,NA,0.576673866090713,"female",38,"higher",0,0,0,"Слуга народу",0,0,1,0,0,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA71040130000029175","Іркліївська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Іркліївська сільська громада",0,"UA71040130010023974","Іркліїв",49.5274997,32.3352479,56.3,26,939.8,230.158484268553,235.319050561901,415.488222468579,NA,NA,NA,NA,NA,1,NA,0,17992,0,0,2.3522e+10,"Бюджет Іркліївської сільської територіальної громади","Cherkassy","Center","C",70337.7073,28446.731,0,26764.26079,4661.55739,8030.17666,984.916,41890.9763,3.01,1.99,0,1.86,0.36,0.61,0.08,0.08,0.17,-0.08,35333.11597,60427.91997,25094.804,27.9527031373147,-6.97755694228851,-23.3429590104747,16.3654020681862,NA,0.404518558364712,"male",48,"higher",0,1,0,"Черкащани",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,0,0,0,0,NA,13682,7341,6341,0.54,0.46,0,13682,0,1,3262,0.24,9657,0.71,0,0.760449088483771,NA,0
"UA71040150000026547","Новодмитрівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Новодмитрівська сільська громада",0,"UA71040150010099061","Нова Дмитрівка",49.6927254,32.008522,46.2,18,388.9,202.451615404685,235.127542169821,401.542010104477,NA,NA,NA,NA,NA,1,NA,0,9813,0,0,2.3571e+10,"Бюджет Новодмитрівської сільської територіальної громади","Cherkassy","Center","C",48144.73525,16673.645,0,16585.13092,2433.56413,8930.86536,2800.6062,31471.09025,3.32,1.68,0,1.75,0.27,0.93,0.29,0.3,0.14,0.02,24614.51789,39878.12244,15263.60455,33.6985389454717,-10.0970424920385,-33.625724473192,23.5286819811535,NA,0.389007291082445,"male",29,"higher",0,0,1,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,1,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,5274,2854,2420,0.54,0.46,0,5274,0,1,1353,0.26,3834,0.73,0,0.537450321002751,NA,0
"UA71040170000034734","Піщанська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Піщанська сільська громада",0,"UA71040170010021118","Піщане",49.7457481,31.842782,57.5,8,239.5,191.659378864933,238.852920920889,393.603314680354,NA,NA,NA,NA,NA,1,NA,0,6574,0,0,2.3572e+10,"Бюджет Піщанської сільської територіальної громади","Cherkassy","Center","C",27433.65573,12319.787,0,7756.83595,1535.71023,3751.96297,1798.46463,15113.86873,2.85,2.15,0,1.43,0.29,0.75,0.33,-0.05,0.02,-0.26,14521.80454,26115.87254,11594.068,80.2619534698223,8.97394202919144,-22.9291330841492,31.9030751133407,NA,0.383723071257595,"male",47,"higher",0,0,1,"За майбутнє",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,4272,2315,1957,0.54,0.46,0,4272,0,1,1148,0.27,3099,0.73,0,0.649832674170977,NA,0
"UA71040190000080571","Чорнобаївська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","селищна","Чорнобаївська селищна громада",0,"UA71040190010053311","Чорнобай",49.6703225,32.3232732,52.3,26,639.9,216.290364277335,222.857136598738,420.967070064153,NA,NA,NA,NA,NA,1,NA,0,19839,6878,0.346690861434548,2.3577e+10,"Бюджет Чорнобаївської селищної територіальної громади","Cherkassy","Center","C",98382.53765,36732.864,494.09275,31350.32268,8149.12396,11986.74731,1871.83002,61649.67365,3.15,1.85,0.03,1.62,0.42,0.62,0.1,0.08,0.13,-0.01,64977.04907,94288.72407,29311.675,25.7926922832537,-6.90980536978721,11.5979115771333,-18.5077169469206,NA,0.37195920925198,"male",55,"higher",0,0,0,"Черкащани",1,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,17884,9717,8167,0.54,0.46,14723,3161,0.82,0.18,4863,0.27,13253,0.74,6878,0.901456726649529,2.14059319569642,0
"UA71040210000024694","Шрамківська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Шрамківська сільська громада",0,"UA71040210010097965","Шрамківка",50.13714,32.1254,102.1,23,419.8,166.045963658863,194.193177948434,432.014726177009,NA,NA,NA,NA,NA,NA,1,0,11166,0,0,2.3578e+10,"Бюджет Шрамківської сільської територіальної громади","Cherkassy","Center","C",44123.09898,19298.343,0,11932.74263,2665.81991,7124.36464,2355.5284,24824.75598,2.84,2.16,0,1.34,0.31,0.84,0.29,-0.3,0.0399999999999999,-0.33,21191.08295,40325.81395,19134.731,79.8063750288114,-13.6556630523164,-22.4287335710972,8.77307051878078,NA,0.458498435870699,"male",46,"non-higher",1,0,0,"Слуга народу",1,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,5657,3072,2585,0.54,0.46,5657,0,1,0,1353,0.24,3997,0.71,0,0.506627261329035,NA,0
"UA71060010000027807","Бабанська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","селищна","Бабанська селищна громада",0,"UA71060010010077839","Бабанка",48.7070412,30.4507396,171.1,12,275.1,284.244627025784,364.188000319805,254.547920135097,NA,NA,NA,NA,NA,1,1,0,6432,2137,0.332245024875622,2.3558e+10,"Бюджет Бабанської селищної територіальної громади","Cherkassy","Center","C",23101.21008,8886.587,0,6887.04943,2053.40492,4097.74201,900.05399,14214.62308,3.09,1.91,0,1.5,0.46,0.87,0.2,0.31,0.14,0.03,13358.72444,22131.24744,8772.523,57.8204292865142,-10.3285082469101,-9.28025118819452,-1.04825705871556,NA,0.456329113924051,"male",60,"non-higher",0,0,1,"Самовисування",0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA71060030000053648","Баштечківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Баштечківська сільська громада",0,"UA71060030010096797","Баштечки",49.2456923,30.3190626,159.3,8,179.4,224.822142431947,330.711158861251,270.382177875638,NA,NA,NA,NA,NA,NA,1,0,3949,0,0,2.3556e+10,"Бюджет Баштечківської сільської територіальної громади","Cherkassy","Center","C",48462.8926,7401.474,0,4348.09332,2256.13613,4216.50032,41.37951,41061.4186,3.4,1.6,0,1.03,0.43,0.93,0,1.13,0.19,0.29,9464.15842,15534.87042,6070.712,35.8416119125955,-16.3077287043788,-87.4192866192155,71.1115579148368,NA,0.541075650118203,"male",38,"higher",0,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA71060050000056084","Буцька","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","селищна","Буцька селищна громада",0,"UA71060050010072245","Буки",49.091744,30.4026306,154.3,8,190.1,241.592212573846,345.041592999177,267.774307709022,NA,NA,NA,NA,NA,NA,1,0,5096,1738,0.34105180533752,2.3526e+10,"Бюджет Буцької селищної територіальної громади","Cherkassy","Center","C",19138.62759,8829.485,-0.51585,5205.48873,1517.17372,2941.07591,357.2491,10309.14259,2.79,2.21,0,1.37,0.42,0.78,0.1,0.05,0.12,-0.15,9787.27732,17271.58032,7484.303,31.1170932510458,-10.2480580846146,-0.638496968040092,-9.60956111657453,NA,0.529076961148231,"male",48,"higher",1,0,0,"За майбутнє",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2017-10-15",2017,1592.91666666667,1,0,0,0,0,NA,3702,1938,1764,0.52,0.48,3702,0,1,0,1109,0.3,2481,0.67,1738,0.726452119309262,2.13003452243959,0
